domainID,siteID,plotID,trapID,collectDate,sampleID,taxonID,scientificName
D15,ONAQ,ONAQ_010,W,7/17/2014,ONAQ_010.W.20140717,D15.2014.MorphD,NA
D15,ONAQ,ONAQ_009,W,7/17/2014,ONAQ_009.W.20140717,D15.2014.MorphH,NA
D15,ONAQ,ONAQ_010,S,7/19/2014,ONAQ_010.S.20140719,D15.2014.MorphB,NA
D15,ONAQ,ONAQ_004,N,7/31/2014,ONAQ_004.N.20140731,D15.2014.MorphF,NA
D15,ONAQ,ONAQ_012,S,7/31/2014,ONAQ_012.S.20140731,D15.2014.MorphD,NA
D15,ONAQ,ONAQ_012,S,7/31/2014,ONAQ_012.S.20140731,D15.2014.MorphB,NA
D15,ONAQ,ONAQ_012,S,7/31/2014,ONAQ_012.S.20140731,D15.2014.MorphI,NA
D15,ONAQ,ONAQ_009,S,7/31/2014,ONAQ_009.S.20140731,D15.2014.MorphB,NA
D15,ONAQ,ONAQ_006,W,7/31/2014,ONAQ_006.W.20140731,D15.2014.MorphI,NA
D15,ONAQ,ONAQ_004,E,7/31/2014,ONAQ_004.E.20140731,D15.2014.MorphB,NA
D15,ONAQ,ONAQ_004,N,7/31/2014,ONAQ_004.N.20140731,D15.2014.MorphB,NA
D15,ONAQ,ONAQ_012,E,8/14/2014,ONAQ_012.E.20140814,D15.2014.MorphB,NA
D15,ONAQ,ONAQ_010,S,8/14/2014,ONAQ_010.S.20140814,D15.2014.MorphB,NA
D15,ONAQ,ONAQ_009,S,8/14/2014,ONAQ_009.S.20140814,D15.2014.MorphB,NA
D15,ONAQ,ONAQ_008,E,8/14/2014,ONAQ_008.E.20140814,D15.2014.MorphB,NA
D15,ONAQ,ONAQ_008,W,8/14/2014,ONAQ_008.W.20140814,D15.2014.MorphB,NA
D15,ONAQ,ONAQ_006,W,8/14/2014,ONAQ_006.W.20140814,D15.2014.MorphI,NA
D15,ONAQ,ONAQ_007,E,8/14/2014,ONAQ_007.E.20140814,D15.2014.MorphE,NA
D15,ONAQ,ONAQ_005,S,8/14/2014,ONAQ_005.S.20140814,D15.2014.MorphB,NA
D15,ONAQ,ONAQ_004,W,8/14/2014,ONAQ_004.W.20140814,D15.2014.MorphA,NA
D15,ONAQ,ONAQ_004,S,8/14/2014,ONAQ_004.S.20140814,D15.2014.MorphB,NA
D15,ONAQ,ONAQ_002,W,8/14/2014,ONAQ_002.W.20140814,D15.2014.MorphA,NA
D15,ONAQ,ONAQ_003,S,9/3/2014,ONAQ_003.S.20140903,D15.2014.MorphC,NA
D15,ONAQ,ONAQ_012,S,9/3/2014,ONAQ_012.S.20140903,D15.2014.MorphI,NA
D15,ONAQ,ONAQ_008,S,9/3/2014,ONAQ_008.S.20140903,D15.2014.MorphB,NA
D15,ONAQ,ONAQ_007,W,9/3/2014,ONAQ_007.W.20140903,D15.2014.MorphC,NA
D15,ONAQ,ONAQ_007,N,9/3/2014,ONAQ_007.N.20140903,D15.2014.MorphC,NA
D15,ONAQ,ONAQ_007,N,9/3/2014,ONAQ_007.N.20140903,D15.2014.MorphA,NA
D15,ONAQ,ONAQ_005,N,9/3/2014,ONAQ_005.N.20140903,D15.2014.MorphB,NA
D15,ONAQ,ONAQ_005,W,9/3/2014,ONAQ_005.W.20140903,D15.2014.MorphC,NA
D15,ONAQ,ONAQ_005,W,9/3/2014,ONAQ_005.W.20140903,D15.2014.MorphB,NA
D15,ONAQ,ONAQ_002,W,9/11/2014,ONAQ_002.W.20140911,D15.2014.MorphC,NA
D15,ONAQ,ONAQ_002,E,9/11/2014,ONAQ_002.E.20140911,D15.2014.MorphC,NA
D15,ONAQ,ONAQ_002,N,9/11/2014,ONAQ_002.N.20140911,D15.2014.MorphC,NA
D15,ONAQ,ONAQ_002,W,9/11/2014,ONAQ_002.W.20140911,D15.2014.MorphB,NA
D15,ONAQ,ONAQ_002,E,9/11/2014,ONAQ_002.E.20140911,D15.2014.MorphB,NA
D15,ONAQ,ONAQ_002,N,9/11/2014,ONAQ_002.N.20140911,D15.2014.MorphB,NA
D15,ONAQ,ONAQ_005,S,9/11/2014,ONAQ_005.S.20140911,D15.2014.MorphB,NA
D15,ONAQ,ONAQ_005,W,9/11/2014,ONAQ_005.W.20140911,D15.2014.MorphC,NA
D15,ONAQ,ONAQ_006,N,9/11/2014,ONAQ_006.N.20140911,D15.2014.MorphB,NA
D15,ONAQ,ONAQ_006,S,9/11/2014,ONAQ_006.S.20140911,D15.2014.MorphI,NA
D15,ONAQ,ONAQ_006,W,9/11/2014,ONAQ_006.W.20140911,D15.2014.MorphD,NA
D15,ONAQ,ONAQ_008,N,9/11/2014,ONAQ_008.N.20140911,D15.2014.MorphC,NA
D15,ONAQ,ONAQ_008,N,9/11/2014,ONAQ_008.N.20140911,D15.2014.MorphB,NA
D15,ONAQ,ONAQ_008,W,9/11/2014,ONAQ_008.W.20140911,D15.2014.MorphC,NA
D15,ONAQ,ONAQ_009,W,9/11/2014,ONAQ_009.W.20140911,D15.2014.MorphC,NA
D15,ONAQ,ONAQ_009,S,9/11/2014,ONAQ_009.S.20140911,D15.2014.MorphC,NA
D15,ONAQ,ONAQ_009,S,9/11/2014,ONAQ_009.S.20140911,D15.2014.MorphG,NA
D15,ONAQ,ONAQ_012,E,9/11/2014,ONAQ_012.E.20140911,D15.2014.MorphB,NA
D15,ONAQ,ONAQ_012,S,9/11/2014,ONAQ_012.S.20140911,D15.2014.MorphB,NA
D02,SCBI,SCBI_004,S,6/10/2014,SCBI_004.S.20140610,DICDIL1,Dicaelus dilatatus dilatatus
D02,SCBI,SCBI_004,S,6/10/2014,SCBI_004.S.20140610,GALBIC,Galerita bicolor
D02,SCBI,SCBI_004,W,6/10/2014,SCBI_004.W.20140610,GALBIC,Galerita bicolor
D02,SCBI,SCBI_004,N,6/10/2014,SCBI_004.N.20140610,PTECOR1,Pterostichus coracinus
D02,SCBI,SCBI_004,N,6/10/2014,SCBI_004.N.20140610,POELUC,Poecilus lucublandus
D02,SCBI,SCBI_004,E,6/10/2014,SCBI_004.E.20140610,POELUC,Poecilus lucublandus
D02,SCBI,SCBI_004,S,6/10/2014,SCBI_004.S.20140610,PTEMUT2,Pterostichus mutus
D02,SCBI,SCBI_004,N,6/10/2014,SCBI_004.N.20140610,PTEMUT2,Pterostichus mutus
D02,SCBI,SCBI_010,W,6/10/2014,SCBI_010.W.20140610,DICELO,Dicaelus elongatus
D02,SCBI,SCBI_010,W,6/10/2014,SCBI_010.W.20140610,CYCSIG,Cyclotrachelus sigillatus
D02,SCBI,SCBI_010,E,6/10/2014,SCBI_010.E.20140610,NOTAEN,Notiophilus aeneus
D02,SCBI,SCBI_010,E,6/10/2014,SCBI_010.E.20140610,CARGOR,Carabus goryi
D02,SCBI,SCBI_010,W,6/10/2014,SCBI_010.W.20140610,SPHSCH,Sphaeroderus schaumii
D02,SCBI,SCBI_010,N,6/10/2014,SCBI_010.N.20140610,SPHSCH,Sphaeroderus schaumii
D02,SCBI,SCBI_007,S,6/10/2014,SCBI_007.S.20140610,CARGOR,Carabus goryi
D02,SCBI,SCBI_003,W,6/10/2014,SCBI_003.W.20140610,DICDIL1,Dicaelus dilatatus dilatatus
D02,SCBI,SCBI_006,S,6/10/2014,SCBI_006.S.20140610,AGOTHO1,Agonoleptus thoracicus
D02,SCBI,SCBI_006,E,6/10/2014,SCBI_006.E.20140610,POELUC,Poecilus lucublandus
D02,SCBI,SCBI_006,S,6/10/2014,SCBI_006.S.20140610,ANIMER2,Anisodactylus merula
D02,SCBI,SCBI_006,S,6/10/2014,SCBI_006.S.20140610,ANIRUS,Anisodactylus rusticus
D02,SCBI,SCBI_002,W,6/10/2014,SCBI_002.W.20140610,PTESTY,Pterostichus stygicus
D02,SCBI,SCBI_002,W,6/10/2014,SCBI_002.W.20140610,PTECOR1,Pterostichus coracinus
D02,SCBI,SCBI_002,W,6/10/2014,SCBI_002.W.20140610,GALBIC,Galerita bicolor
D02,SCBI,SCBI_002,S,6/10/2014,SCBI_002.S.20140610,TRIFUL,Trichotichnus fulgens
D02,SCBI,SCBI_002,W,6/10/2014,SCBI_002.W.20140610,AGOTHO1,Agonoleptus thoracicus
D02,SCBI,SCBI_002,W,6/10/2014,SCBI_002.W.20140610,POELUC,Poecilus lucublandus
D02,SCBI,SCBI_005,N,6/11/2014,SCBI_005.N.20140611,TRIFUL,Trichotichnus fulgens
D02,SCBI,SCBI_005,S,6/11/2014,SCBI_005.S.20140611,ANIMER2,Anisodactylus merula
D02,SCBI,SCBI_033,W,6/11/2014,SCBI_033.W.20140611,SCASUB2,Scarites subterraneus
D02,SCBI,SCBI_033,S,6/11/2014,SCBI_033.S.20140611,SCASUB2,Scarites subterraneus
D02,SCBI,SCBI_033,N,6/11/2014,SCBI_033.N.20140611,SCASUB2,Scarites subterraneus
D02,SCBI,SCBI_033,W,6/11/2014,SCBI_033.W.20140611,POELUC,Poecilus lucublandus
D02,SCBI,SCBI_033,W,6/11/2014,SCBI_033.W.20140611,ELAANC,Elaphropus anceps
D02,SCBI,SCBI_033,S,6/11/2014,SCBI_033.S.20140611,OTHE,Carabidae sp.
D02,SCBI,SCBI_012,E,6/11/2014,SCBI_012.E.20140611,SCASUB2,Scarites subterraneus
D02,SCBI,SCBI_012,N,6/11/2014,SCBI_012.N.20140611,SCASUB2,Scarites subterraneus
D02,SCBI,SCBI_012,N,6/11/2014,SCBI_012.N.20140611,AMAANG1,Amara angustata
D02,SCBI,SCBI_008,S,6/11/2014,SCBI_008.S.20140611,DICDIL1,Dicaelus dilatatus dilatatus
D02,SCBI,SCBI_008,N,6/11/2014,SCBI_008.N.20140611,GALBIC,Galerita bicolor
D02,SCBI,SCBI_008,S,6/11/2014,SCBI_008.S.20140611,GALBIC,Galerita bicolor
D02,SCBI,SCBI_008,W,6/11/2014,SCBI_008.W.20140611,GALBIC,Galerita bicolor
D02,SCBI,SCBI_008,E,6/11/2014,SCBI_008.E.20140611,GALBIC,Galerita bicolor
D02,SCBI,SCBI_008,N,6/11/2014,SCBI_008.N.20140611,HARPRO2,Harpalus providens
D02,SCBI,SCBI_002,W,6/24/2014,SCBI_002.W.20140624,CHLNEM,Chlaenius nemoralis
D02,SCBI,SCBI_005,N,6/24/2014,SCBI_005.N.20140624,POELUC,Poecilus lucublandus
D02,SCBI,SCBI_004,N,6/24/2014,SCBI_004.N.20140624,CYCSIG,Cyclotrachelus sigillatus
D02,SCBI,SCBI_033,E,6/24/2014,SCBI_033.E.20140624,SCASUB2,Scarites subterraneus
D02,SCBI,SCBI_033,N,6/24/2014,SCBI_033.N.20140624,ANIMER2,Anisodactylus merula
D02,SCBI,SCBI_012,N,6/24/2014,SCBI_012.N.20140624,SCASUB2,Scarites subterraneus
D02,SCBI,SCBI_012,W,6/24/2014,SCBI_012.W.20140624,ANIMER2,Anisodactylus merula
D02,SCBI,SCBI_012,S,6/24/2014,SCBI_012.S.20140624,ANIRUS,Anisodactylus rusticus
D02,SCBI,SCBI_010,E,6/24/2014,SCBI_010.E.20140624,DICELO,Dicaelus elongatus
D02,SCBI,SCBI_010,E,6/24/2014,SCBI_010.E.20140624,CYCSIG,Cyclotrachelus sigillatus
D02,SCBI,SCBI_010,W,6/24/2014,SCBI_010.W.20140624,NOTAEN,Notiophilus aeneus
D02,SCBI,SCBI_010,E,6/24/2014,SCBI_010.E.20140624,CARGOR,Carabus goryi
D02,SCBI,SCBI_010,E,6/24/2014,SCBI_010.E.20140624,HARPRO2,Harpalus providens
D02,SCBI,SCBI_008,S,6/24/2014,SCBI_008.S.20140624,DICPOL,Dicaelus politus
D02,SCBI,SCBI_008,W,6/24/2014,SCBI_008.W.20140624,DICTET,Dicaelus teter
D02,SCBI,SCBI_008,E,6/24/2014,SCBI_008.E.20140624,STEOCH,Stenolophus ochropezus
D02,SCBI,SCBI_007,S,6/24/2014,SCBI_007.S.20140624,DICPOL,Dicaelus politus
D02,SCBI,SCBI_007,W,6/24/2014,SCBI_007.W.20140624,GALBIC,Galerita bicolor
D02,SCBI,SCBI_007,W,6/24/2014,SCBI_007.W.20140624,CARGOR,Carabus goryi
D02,SCBI,SCBI_007,W,6/24/2014,SCBI_007.W.20140624,CHLAMO,Chlaenius amoenus
D02,SCBI,SCBI_003,E,6/24/2014,SCBI_003.E.20140624,CARGOR,Carabus goryi
D02,SCBI,SCBI_006,E,6/24/2014,SCBI_006.E.20140624,DICELO,Dicaelus elongatus
D02,SCBI,SCBI_006,W,6/24/2014,SCBI_006.W.20140624,OTHE,Carabidae sp.
D02,SCBI,SCBI_006,E,6/24/2014,SCBI_006.E.20140624,OTHE,Carabidae sp.
D02,SCBI,SCBI_006,E,6/24/2014,SCBI_006.E.20140624,SCASUB2,Scarites subterraneus
D02,SCBI,SCBI_006,W,6/24/2014,SCBI_006.W.20140624,TRIFUL,Trichotichnus fulgens
D02,SCBI,SCBI_006,W,6/24/2014,SCBI_006.W.20140624,ANIMER2,Anisodactylus merula
D02,SCBI,SCBI_006,N,6/24/2014,SCBI_006.N.20140624,ANIRUS,Anisodactylus rusticus
D02,SCBI,SCBI_006,S,6/24/2014,SCBI_006.S.20140624,ANINIG1,Anisodactylus nigerrimus
D02,SCBI,SCBI_002,S,6/24/2014,SCBI_002.S.20140624,PTECOR1,Pterostichus coracinus
D02,SCBI,SCBI_002,W,6/24/2014,SCBI_002.W.20140624,PTECOR1,Pterostichus coracinus
D02,SCBI,SCBI_002,E,6/24/2014,SCBI_002.E.20140624,PTECOR1,Pterostichus coracinus
D02,SCBI,SCBI_002,W,6/24/2014,SCBI_002.W.20140624,DICELO,Dicaelus elongatus
D02,SCBI,SCBI_002,S,6/24/2014,SCBI_002.S.20140624,PTESTY,Pterostichus stygicus
D02,SCBI,SCBI_002,W,6/24/2014,SCBI_002.W.20140624,PTESTY,Pterostichus stygicus
D02,SCBI,SCBI_002,W,6/24/2014,SCBI_002.W.20140624,DICPOL,Dicaelus politus
D02,SCBI,SCBI_002,W,7/8/2014,SCBI_002.W.20140708,PTESTY,Pterostichus stygicus
D02,SCBI,SCBI_005,W,7/8/2014,SCBI_005.W.20140708,CYCSIG,Cyclotrachelus sigillatus
D02,SCBI,SCBI_004,W,7/8/2014,SCBI_004.W.20140708,GALBIC,Galerita bicolor
D02,SCBI,SCBI_004,S,7/8/2014,SCBI_004.S.20140708,GALBIC,Galerita bicolor
D02,SCBI,SCBI_004,N,7/8/2014,SCBI_004.N.20140708,CYCSIG,Cyclotrachelus sigillatus
D02,SCBI,SCBI_004,N,7/8/2014,SCBI_004.N.20140708,POELUC,Poecilus lucublandus
D02,SCBI,SCBI_004,S,7/8/2014,SCBI_004.S.20140708,PTECOR1,Pterostichus coracinus
D02,SCBI,SCBI_033,E,7/8/2014,SCBI_033.E.20140708,DICELO,Dicaelus elongatus
D02,SCBI,SCBI_033,W,7/8/2014,SCBI_033.W.20140708,SCASUB2,Scarites subterraneus
D02,SCBI,SCBI_033,E,7/8/2014,SCBI_033.E.20140708,ANIMER2,Anisodactylus merula
D02,SCBI,SCBI_033,S,7/8/2014,SCBI_033.S.20140708,CHLTOM,Chlaenius tomentosus
D02,SCBI,SCBI_033,S,7/8/2014,SCBI_033.S.20140708,ANIRUS,Anisodactylus rusticus
D02,SCBI,SCBI_012,N,7/8/2014,SCBI_012.N.20140708,SCASUB2,Scarites subterraneus
D02,SCBI,SCBI_012,E,7/8/2014,SCBI_012.E.20140708,ANIRUS,Anisodactylus rusticus
D02,SCBI,SCBI_012,S,7/8/2014,SCBI_012.S.20140708,ANIRUS,Anisodactylus rusticus
D02,SCBI,SCBI_010,S,7/8/2014,SCBI_010.S.20140708,DICDIL1,Dicaelus dilatatus dilatatus
D02,SCBI,SCBI_010,S,7/8/2014,SCBI_010.S.20140708,GALBIC,Galerita bicolor
D02,SCBI,SCBI_010,N,7/8/2014,SCBI_010.N.20140708,CARGOR,Carabus goryi
D02,SCBI,SCBI_010,N,7/8/2014,SCBI_010.N.20140708,PTEADO,Pterostichus adoxus
D02,SCBI,SCBI_010,S,7/8/2014,SCBI_010.S.20140708,HARPRO2,Harpalus providens
D02,SCBI,SCBI_010,N,7/8/2014,SCBI_010.N.20140708,D02.2014.MorphA,
D02,SCBI,SCBI_008,N,7/8/2014,SCBI_008.N.20140708,GALBIC,Galerita bicolor
D02,SCBI,SCBI_008,N,7/8/2014,SCBI_008.N.20140708,SYNIMP,Synuchus impunctatus
D02,SCBI,SCBI_008,E,7/8/2014,SCBI_008.E.20140708,ANINIG1,Anisodactylus nigerrimus
D02,SCBI,SCBI_003,W,7/8/2014,SCBI_003.W.20140708,GALBIC,Galerita bicolor
D02,SCBI,SCBI_003,W,7/8/2014,SCBI_003.W.20140708,CYCSIG,Cyclotrachelus sigillatus
D02,SCBI,SCBI_003,E,7/8/2014,SCBI_003.E.20140708,CYCSIG,Cyclotrachelus sigillatus
D02,SCBI,SCBI_003,E,7/8/2014,SCBI_003.E.20140708,PTEADO,Pterostichus adoxus
D02,SCBI,SCBI_006,E,7/8/2014,SCBI_006.E.20140708,DICELO,Dicaelus elongatus
D02,SCBI,SCBI_006,W,7/8/2014,SCBI_006.W.20140708,OTHE,Carabidae sp.
D02,SCBI,SCBI_006,N,7/8/2014,SCBI_006.N.20140708,OTHE,Carabidae sp.
D02,SCBI,SCBI_006,E,7/8/2014,SCBI_006.E.20140708,POELUC,Poecilus lucublandus
D02,SCBI,SCBI_006,S,7/8/2014,SCBI_006.S.20140708,TRIFUL,Trichotichnus fulgens
D02,SCBI,SCBI_006,W,7/8/2014,SCBI_006.W.20140708,AGOTHO1,Agonoleptus thoracicus
D02,SCBI,SCBI_006,N,7/8/2014,SCBI_006.N.20140708,POELUC,Poecilus lucublandus
D02,SCBI,SCBI_006,S,7/8/2014,SCBI_006.S.20140708,ANIRUS,Anisodactylus rusticus
D02,SCBI,SCBI_002,S,7/8/2014,SCBI_002.S.20140708,CHLNEM,Chlaenius nemoralis
D02,SCBI,SCBI_002,W,7/8/2014,SCBI_002.W.20140708,CHLAMO,Chlaenius amoenus
D02,SCBI,SCBI_002,N,7/8/2014,SCBI_002.N.20140708,ANINIG1,Anisodactylus nigerrimus
D02,SCBI,SCBI_002,W,7/8/2014,SCBI_002.W.20140708,PTECOR1,Pterostichus coracinus
D02,SCBI,SCBI_002,N,7/8/2014,SCBI_002.N.20140708,PTECOR1,Pterostichus coracinus
D02,SCBI,SCBI_002,S,7/8/2014,SCBI_002.S.20140708,CYCSIG,Cyclotrachelus sigillatus
D02,SCBI,SCBI_002,N,7/8/2014,SCBI_002.N.20140708,CYCSIG,Cyclotrachelus sigillatus
D02,SCBI,SCBI_002,N,7/8/2014,SCBI_002.N.20140708,POELUC,Poecilus lucublandus
D02,SCBI,SCBI_002,W,7/8/2014,SCBI_002.W.20140708,POELUC,Poecilus lucublandus
D02,SCBI,SCBI_002,S,7/8/2014,SCBI_002.S.20140708,AGOTHO1,Agonoleptus thoracicus
D02,SCBI,SCBI_002,N,7/8/2014,SCBI_002.N.20140708,TRIFUL,Trichotichnus fulgens
D02,SCBI,SCBI_002,N,7/8/2014,SCBI_002.N.20140708,GALBIC,Galerita bicolor
D02,SCBI,SCBI_002,S,7/8/2014,SCBI_002.S.20140708,GALBIC,Galerita bicolor
D02,SCBI,SCBI_002,W,7/8/2014,SCBI_002.W.20140708,GALBIC,Galerita bicolor
D02,SCBI,SCBI_002,E,7/8/2014,SCBI_002.E.20140708,PTECOR1,Pterostichus coracinus
D02,SCBI,SCBI_002,N,7/8/2014,SCBI_002.N.20140708,DICELO,Dicaelus elongatus
D02,SCBI,SCBI_002,W,7/8/2014,SCBI_002.W.20140708,DICDIL1,Dicaelus dilatatus dilatatus
D02,SCBI,SCBI_002,S,7/8/2014,SCBI_002.S.20140708,DICELO,Dicaelus elongatus
D02,SCBI,SCBI_002,W,7/22/2014,SCBI_002.W.20140722,PTECOR1,Pterostichus coracinus
D02,SCBI,SCBI_005,N,7/22/2014,SCBI_005.N.20140722,CYCSIG,Cyclotrachelus sigillatus
D02,SCBI,SCBI_005,W,7/22/2014,SCBI_005.W.20140722,TRIFUL,Trichotichnus fulgens
D02,SCBI,SCBI_005,N,7/22/2014,SCBI_005.N.20140722,POELUC,Poecilus lucublandus
D02,SCBI,SCBI_004,E,7/22/2014,SCBI_004.E.20140722,CYCSIG,Cyclotrachelus sigillatus
D02,SCBI,SCBI_004,N,7/22/2014,SCBI_004.N.20140722,CYCSIG,Cyclotrachelus sigillatus
D02,SCBI,SCBI_004,N,7/22/2014,SCBI_004.N.20140722,PTEMUT2,Pterostichus mutus
D02,SCBI,SCBI_033,W,7/22/2014,SCBI_033.W.20140722,AMAFLE,Amara flebilis
D02,SCBI,SCBI_012,E,7/22/2014,SCBI_012.E.20140722,SCASUB2,Scarites subterraneus
D02,SCBI,SCBI_012,E,7/22/2014,SCBI_012.E.20140722,POELUC,Poecilus lucublandus
D02,SCBI,SCBI_012,S,7/22/2014,SCBI_012.S.20140722,ANIMER2,Anisodactylus merula
D02,SCBI,SCBI_010,E,7/22/2014,SCBI_010.E.20140722,GALBIC,Galerita bicolor
D02,SCBI,SCBI_010,W,7/22/2014,SCBI_010.W.20140722,NOTAEN,Notiophilus aeneus
D02,SCBI,SCBI_010,E,7/22/2014,SCBI_010.E.20140722,HARPRO2,Harpalus providens
D02,SCBI,SCBI_010,S,7/22/2014,SCBI_010.S.20140722,HARPRO2,Harpalus providens
D02,SCBI,SCBI_010,N,7/22/2014,SCBI_010.N.20140722,HARPRO2,Harpalus providens
D02,SCBI,SCBI_008,S,7/22/2014,SCBI_008.S.20140722,DICDIL1,Dicaelus dilatatus dilatatus
D02,SCBI,SCBI_008,S,7/22/2014,SCBI_008.S.20140722,GALBIC,Galerita bicolor
D02,SCBI,SCBI_008,E,7/22/2014,SCBI_008.E.20140722,POELUC,Poecilus lucublandus
D02,SCBI,SCBI_008,E,7/22/2014,SCBI_008.E.20140722,HARPEN,Harpalus pensylvanicus
D02,SCBI,SCBI_007,W,7/22/2014,SCBI_007.W.20140722,GALBIC,Galerita bicolor
D02,SCBI,SCBI_007,N,7/22/2014,SCBI_007.N.20140722,GALBIC,Galerita bicolor
D02,SCBI,SCBI_007,W,7/22/2014,SCBI_007.W.20140722,PLAOPA,Platynus opaculus
D02,SCBI,SCBI_007,S,7/22/2014,SCBI_007.S.20140722,NOTAEN,Notiophilus aeneus
D02,SCBI,SCBI_007,N,7/22/2014,SCBI_007.N.20140722,CYCSIG,Cyclotrachelus sigillatus
D02,SCBI,SCBI_007,W,7/22/2014,SCBI_007.W.20140722,CYCSIG,Cyclotrachelus sigillatus
D02,SCBI,SCBI_007,S,7/22/2014,SCBI_007.S.20140722,CARGOR,Carabus goryi
D02,SCBI,SCBI_007,N,7/22/2014,SCBI_007.N.20140722,SPHSTE1,Sphaeroderus stenostomus lecontei
D02,SCBI,SCBI_007,W,7/22/2014,SCBI_007.W.20140722,PTECOR1,Pterostichus coracinus
D02,SCBI,SCBI_003,N,7/22/2014,SCBI_003.N.20140722,CYCSIG,Cyclotrachelus sigillatus
D02,SCBI,SCBI_003,E,7/22/2014,SCBI_003.E.20140722,CYCSIG,Cyclotrachelus sigillatus
D02,SCBI,SCBI_003,N,7/22/2014,SCBI_003.N.20140722,GALBIC,Galerita bicolor
D02,SCBI,SCBI_003,N,7/22/2014,SCBI_003.N.20140722,PTEADO,Pterostichus adoxus
D02,SCBI,SCBI_006,N,7/22/2014,SCBI_006.N.20140722,DICELO,Dicaelus elongatus
D02,SCBI,SCBI_006,W,7/22/2014,SCBI_006.W.20140722,CYCSIG,Cyclotrachelus sigillatus
D02,SCBI,SCBI_006,E,7/22/2014,SCBI_006.E.20140722,POELUC,Poecilus lucublandus
D02,SCBI,SCBI_006,N,7/22/2014,SCBI_006.N.20140722,TRIFUL,Trichotichnus fulgens
D02,SCBI,SCBI_006,S,7/22/2014,SCBI_006.S.20140722,ANIRUS,Anisodactylus rusticus
D02,SCBI,SCBI_006,N,7/22/2014,SCBI_006.N.20140722,OTHE,Carabidae sp.
D02,SCBI,SCBI_006,E,7/22/2014,SCBI_006.E.20140722,ANIRUS,Anisodactylus rusticus
D02,SCBI,SCBI_002,S,7/22/2014,SCBI_002.S.20140722,CYCSIG,Cyclotrachelus sigillatus
D02,SCBI,SCBI_002,W,7/22/2014,SCBI_002.W.20140722,CYCSIG,Cyclotrachelus sigillatus
D02,SCBI,SCBI_002,E,7/22/2014,SCBI_002.E.20140722,CYCSIG,Cyclotrachelus sigillatus
D02,SCBI,SCBI_002,N,7/22/2014,SCBI_002.N.20140722,POELUC,Poecilus lucublandus
D02,SCBI,SCBI_002,W,7/22/2014,SCBI_002.W.20140722,POELUC,Poecilus lucublandus
D02,SCBI,SCBI_002,W,7/22/2014,SCBI_002.W.20140722,GALBIC,Galerita bicolor
D02,SCBI,SCBI_002,N,7/22/2014,SCBI_002.N.20140722,GALBIC,Galerita bicolor
D02,SCBI,SCBI_002,E,7/22/2014,SCBI_002.E.20140722,PTECOR1,Pterostichus coracinus
D02,SCBI,SCBI_002,N,7/22/2014,SCBI_002.N.20140722,DICELO,Dicaelus elongatus
D02,SCBI,SCBI_002,S,8/5/2014,SCBI_002.S.20140805,PTECOR1,Pterostichus coracinus
D02,SCBI,SCBI_005,S,8/5/2014,SCBI_005.S.20140805,POELUC,Poecilus lucublandus
D02,SCBI,SCBI_004,W,8/5/2014,SCBI_004.W.20140805,DICDIL1,Dicaelus dilatatus dilatatus
D02,SCBI,SCBI_004,W,8/5/2014,SCBI_004.W.20140805,DICPOL,Dicaelus politus
D02,SCBI,SCBI_004,S,8/5/2014,SCBI_004.S.20140805,CYCSIG,Cyclotrachelus sigillatus
D02,SCBI,SCBI_004,W,8/5/2014,SCBI_004.W.20140805,CYCSIG,Cyclotrachelus sigillatus
D02,SCBI,SCBI_004,E,8/5/2014,SCBI_004.E.20140805,CYCSIG,Cyclotrachelus sigillatus
D02,SCBI,SCBI_004,N,8/5/2014,SCBI_004.N.20140805,CYCSIG,Cyclotrachelus sigillatus
D02,SCBI,SCBI_004,W,8/5/2014,SCBI_004.W.20140805,GALBIC,Galerita bicolor
D02,SCBI,SCBI_004,S,8/5/2014,SCBI_004.S.20140805,SPHSTE1,Sphaeroderus stenostomus lecontei
D02,SCBI,SCBI_004,N,8/5/2014,SCBI_004.N.20140805,PTECOR1,Pterostichus coracinus
D02,SCBI,SCBI_004,W,8/5/2014,SCBI_004.W.20140805,POELUC,Poecilus lucublandus
D02,SCBI,SCBI_004,S,8/5/2014,SCBI_004.S.20140805,PTESTY,Pterostichus stygicus
D02,SCBI,SCBI_033,E,8/5/2014,SCBI_033.E.20140805,OTHE,Carabidae sp.
D02,SCBI,SCBI_033,E,8/5/2014,SCBI_033.E.20140805,DICELO,Dicaelus elongatus
D02,SCBI,SCBI_033,N,8/5/2014,SCBI_033.N.20140805,SCASUB2,Scarites subterraneus
D02,SCBI,SCBI_012,S,8/5/2014,SCBI_012.S.20140805,DICELO,Dicaelus elongatus
D02,SCBI,SCBI_010,N,8/5/2014,SCBI_010.N.20140805,HARPRO2,Harpalus providens
D02,SCBI,SCBI_010,E,8/5/2014,SCBI_010.E.20140805,HARPRO2,Harpalus providens
D02,SCBI,SCBI_010,N,8/5/2014,SCBI_010.N.20140805,NOTAEN,Notiophilus aeneus
D02,SCBI,SCBI_010,E,8/5/2014,SCBI_010.E.20140805,NOTAEN,Notiophilus aeneus
D02,SCBI,SCBI_010,E,8/5/2014,SCBI_010.E.20140805,CYCSIG,Cyclotrachelus sigillatus
D02,SCBI,SCBI_010,N,8/5/2014,SCBI_010.N.20140805,CYCSIG,Cyclotrachelus sigillatus
D02,SCBI,SCBI_010,E,8/5/2014,SCBI_010.E.20140805,CARGOR,Carabus goryi
