domainID,siteID,plotID,trapID,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,setDate,collectDate,boutNumber,eventID,sampleID,daysOfTrapping,cupStatus,lidStatus,fluidLevel,trapReset,samplingProtocol,recordedBy,remarks,duplicateCollectionEventQF,beetleAbundance,beetleRichness,beetleRichnessNoMorphospecies,numMammalsCaught,numHerpsCaught,invertBycatchPresent
D07,ORNL,ORNL_001,E,deciduousForest,35.930245,-84.269888,WGS84,1.2,244.6,0.3,6/16/2014,6/30/2014,3,BET.ORNL_001.2014.3,ORNL_001.E.20140630,14,ok,ok,ok,Y,NEON.DOC.014050,WmAojBj4q9lPhur9nwi+LcYtlz/DsGor,,0,0,0,0,0,0,0
D07,ORNL,ORNL_004,S,deciduousForest,35.907767,-84.275219,WGS84,1.2,296.1,0.2,6/16/2014,7/1/2014,3,BET.ORNL_004.2014.3,ORNL_004.S.20140701,15,ok,ok,ok,Y,NEON.DOC.014050,WmAojBj4q9lPhur9nwi+LcYtlz/DsGor,late sampling due to downed tree blocking road,0,0,0,0,0,0,0
D07,ORNL,ORNL_004,N,deciduousForest,35.908127,-84.275206,WGS84,1.2,296.1,0.2,6/16/2014,7/1/2014,3,BET.ORNL_004.2014.3,ORNL_004.N.20140701,15,ok,ok,high,Y,NEON.DOC.014050,WmAojBj4q9lPhur9nwi+LcYtlz/DsGor,late sampling due to downed tree blocking road,0,0,0,0,0,0,0
D07,ORNL,ORNL_004,W,deciduousForest,35.907952,-84.275434,WGS84,1.2,296.1,0.2,6/16/2014,7/1/2014,3,BET.ORNL_004.2014.3,ORNL_004.W.20140701,15,ok,ok,ok,Y,NEON.DOC.014050,WmAojBj4q9lPhur9nwi+LcYtlz/DsGor,late sampling due to downed tree blocking road,0,0,0,0,0,0,0
D07,ORNL,ORNL_004,E,deciduousForest,35.907942,-84.274991,WGS84,1.2,296.1,0.2,6/16/2014,7/1/2014,3,BET.ORNL_004.2014.3,ORNL_004.E.20140701,15,ok,ok,high,Y,NEON.DOC.014050,WmAojBj4q9lPhur9nwi+LcYtlz/DsGor,late sampling due to downed tree blocking road,0,0,0,0,0,0,0
D07,ORNL,ORNL_001,S,deciduousForest,35.930069,-84.270116,WGS84,1.2,244.6,0.3,6/30/2014,7/14/2014,4,BET.ORNL_001.2014.4,ORNL_001.S.20140714,14,ok,ok,ok,Y,NEON.DOC.014050,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,,0,0,0,0,0,0,0
D07,ORNL,ORNL_031,S,pastureHay,35.948427,-84.221919,WGS84,1.1,266.7,0.1,6/30/2014,7/14/2014,4,BET.ORNL_031.2014.4,ORNL_031.S.20140714,14,ok,ok,ok,Y,NEON.DOC.014050,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,,0,6,2,2,0,0,0
D07,ORNL,ORNL_031,E,pastureHay,35.948602,-84.221691,WGS84,1.1,266.7,0.1,6/30/2014,7/14/2014,4,BET.ORNL_031.2014.4,ORNL_031.E.20140714,14,ok,ok,ok,Y,NEON.DOC.014050,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,,0,1,1,1,0,0,0
D07,ORNL,ORNL_031,N,pastureHay,35.948787,-84.221906,WGS84,1.1,266.7,0.1,6/30/2014,7/14/2014,4,BET.ORNL_031.2014.4,ORNL_031.N.20140714,14,ok,ok,ok,Y,NEON.DOC.014050,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,,0,2,1,1,0,0,1
D07,ORNL,ORNL_031,W,pastureHay,35.948612,-84.222134,WGS84,1.1,266.7,0.1,6/30/2014,7/14/2014,4,BET.ORNL_031.2014.4,ORNL_031.W.20140714,14,ok,ok,ok,Y,NEON.DOC.014050,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,,0,0,0,0,0,0,0
D07,ORNL,ORNL_032,N,evergreenForest,35.944697,-84.326486,WGS84,1.2,263.1,0.2,6/30/2014,7/14/2014,4,BET.ORNL_032.2014.4,ORNL_032.N.20140714,14,ok,ok,ok,Y,NEON.DOC.014050,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,,0,2,2,2,0,0,1
D07,ORNL,ORNL_032,E,evergreenForest,35.944512,-84.326271,WGS84,1.2,263.1,0.2,6/30/2014,7/14/2014,4,BET.ORNL_032.2014.4,ORNL_032.E.20140714,14,ok,ok,ok,Y,NEON.DOC.014050,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,,0,1,1,1,0,0,0
D07,ORNL,ORNL_032,W,evergreenForest,35.944521,-84.326714,WGS84,1.2,263.1,0.2,6/30/2014,7/14/2014,4,BET.ORNL_032.2014.4,ORNL_032.W.20140714,14,ok,ok,ok,Y,NEON.DOC.014050,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,,0,1,1,1,0,0,0
D07,ORNL,ORNL_032,S,evergreenForest,35.944336,-84.326498,WGS84,1.2,263.1,0.2,6/30/2014,7/14/2014,4,BET.ORNL_032.2014.4,ORNL_032.S.20140714,14,ok,ok,ok,Y,NEON.DOC.014050,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,,0,1,1,1,0,0,0
D07,ORNL,ORNL_029,S,evergreenForest,35.957466,-84.261844,WGS84,1.1,272.5,0.2,6/30/2014,7/14/2014,4,BET.ORNL_029.2014.4,ORNL_029.S.20140714,14,ok,ok,ok,Y,NEON.DOC.014050,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,,0,4,3,3,0,0,0
D07,ORNL,ORNL_029,N,evergreenForest,35.957827,-84.261832,WGS84,1.1,272.5,0.2,6/30/2014,7/14/2014,4,BET.ORNL_029.2014.4,ORNL_029.N.20140714,14,ok,ok,ok,Y,NEON.DOC.014050,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,filled to 250ml level,0,1,1,1,0,0,1
D07,ORNL,ORNL_029,W,evergreenForest,35.957652,-84.26206,WGS84,1.1,272.5,0.2,6/30/2014,7/14/2014,4,BET.ORNL_029.2014.4,ORNL_029.W.20140714,14,ok,ok,ok,Y,NEON.DOC.014050,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,,0,2,1,1,0,0,0
D07,ORNL,ORNL_029,E,evergreenForest,35.957641,-84.261617,WGS84,1.1,272.5,0.2,6/30/2014,7/14/2014,4,BET.ORNL_029.2014.4,ORNL_029.E.20140714,14,ok,ok,ok,Y,NEON.DOC.014050,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,filled to 250ml level,0,2,2,2,0,0,0
D07,ORNL,ORNL_027,S,evergreenForest,35.916131,-84.263286,WGS84,1.3,245.6,0.3,6/30/2014,7/14/2014,4,BET.ORNL_027.2014.4,ORNL_027.S.20140714,14,ok,ok,ok,Y,NEON.DOC.014050,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,,0,8,4,4,0,0,0
D07,ORNL,ORNL_027,N,evergreenForest,35.916491,-84.263274,WGS84,1.3,245.6,0.3,6/30/2014,7/14/2014,4,BET.ORNL_027.2014.4,ORNL_027.N.20140714,14,ok,ok,ok,Y,NEON.DOC.014050,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,,0,4,2,2,0,0,1
D07,ORNL,ORNL_027,E,evergreenForest,35.916306,-84.263059,WGS84,1.3,245.6,0.3,6/30/2014,7/14/2014,4,BET.ORNL_027.2014.4,ORNL_027.E.20140714,14,ok,ok,high,Y,NEON.DOC.014050,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,,0,12,6,4,0,0,0
D07,ORNL,ORNL_027,W,evergreenForest,35.916316,-84.263501,WGS84,1.3,245.6,0.3,6/30/2014,7/14/2014,4,BET.ORNL_027.2014.4,ORNL_027.W.20140714,14,ok,ok,ok,Y,NEON.DOC.014050,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,,0,4,4,2,0,0,0
D07,ORNL,ORNL_021,S,pastureHay,35.955461,-84.221353,WGS84,1.1,277.6,0.1,6/30/2014,7/14/2014,4,BET.ORNL_021.2014.4,ORNL_021.S.20140714,14,ok,ok,ok,Y,NEON.DOC.014050,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,,0,7,2,2,0,0,0
D07,ORNL,ORNL_021,E,pastureHay,35.955636,-84.221125,WGS84,1.1,277.6,0.1,6/30/2014,7/14/2014,4,BET.ORNL_021.2014.4,ORNL_021.E.20140714,14,ok,ok,ok,Y,NEON.DOC.014050,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,full of mud,0,1,1,1,0,0,0
D07,ORNL,ORNL_021,W,pastureHay,35.955646,-84.221568,WGS84,1.1,277.6,0.1,6/30/2014,7/14/2014,4,BET.ORNL_021.2014.4,ORNL_021.W.20140714,14,ok,ok,ok,Y,NEON.DOC.014050,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,,0,7,2,2,0,0,0
D07,ORNL,ORNL_021,N,pastureHay,35.955821,-84.221341,WGS84,1.1,277.6,0.1,6/30/2014,7/14/2014,4,BET.ORNL_021.2014.4,ORNL_021.N.20140714,14,ok,ok,low,Y,NEON.DOC.014050,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,almost empty,0,3,1,1,0,0,1
D07,ORNL,ORNL_006,E,deciduousForest,35.938227,-84.323465,WGS84,1.2,283.6,0.2,6/30/2014,7/14/2014,4,BET.ORNL_006.2014.4,ORNL_006.E.20140714,14,ok,ok,ok,Y,NEON.DOC.014050,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,,0,1,1,1,0,0,0
D07,ORNL,ORNL_006,N,deciduousForest,35.938412,-84.32368,WGS84,1.2,283.6,0.2,6/30/2014,7/14/2014,4,BET.ORNL_006.2014.4,ORNL_006.N.20140714,14,ok,ok,ok,N,NEON.DOC.014050,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,,0,6,1,1,0,0,2
D07,ORNL,ORNL_006,W,deciduousForest,35.938237,-84.323908,WGS84,1.2,283.6,0.2,6/30/2014,7/14/2014,4,BET.ORNL_006.2014.4,ORNL_006.W.20140714,14,ok,ok,ok,Y,NEON.DOC.014050,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,,0,0,0,0,0,0,0
D07,ORNL,ORNL_006,S,deciduousForest,35.938052,-84.323692,WGS84,1.2,283.6,0.2,6/30/2014,7/14/2014,4,BET.ORNL_006.2014.4,ORNL_006.S.20140714,14,ok,ok,ok,Y,NEON.DOC.014050,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,,0,1,1,1,0,0,0
D07,ORNL,ORNL_004,W,deciduousForest,35.907952,-84.275434,WGS84,1.2,296.1,0.2,6/30/2014,7/14/2014,4,BET.ORNL_004.2014.4,ORNL_004.W.20140714,14,ok,ok,ok,Y,NEON.DOC.014050,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,,0,2,1,1,0,0,0
D07,ORNL,ORNL_004,E,deciduousForest,35.907942,-84.274991,WGS84,1.2,296.1,0.2,6/30/2014,7/14/2014,4,BET.ORNL_004.2014.4,ORNL_004.E.20140714,14,ok,ok,ok,Y,NEON.DOC.014050,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,rocks preventing lid nails from being hammered all the way,0,0,0,0,0,0,0
D07,ORNL,ORNL_004,S,deciduousForest,35.907767,-84.275219,WGS84,1.2,296.1,0.2,6/30/2014,7/14/2014,4,BET.ORNL_004.2014.4,ORNL_004.S.20140714,14,ok,ok,ok,Y,NEON.DOC.014050,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,,0,0,0,0,0,0,0
D07,ORNL,ORNL_004,N,deciduousForest,35.908127,-84.275206,WGS84,1.2,296.1,0.2,6/30/2014,7/14/2014,4,BET.ORNL_004.2014.4,ORNL_004.N.20140714,14,ok,ok,high,Y,NEON.DOC.014050,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,rocks preventing lid nails from being hammered all the way,0,0,0,0,0,0,1
D07,ORNL,ORNL_003,W,deciduousForest,35.965874,-84.230862,WGS84,1.2,262,0.3,6/30/2014,7/14/2014,4,BET.ORNL_003.2014.4,ORNL_003.W.20140714,14,ok,ok,ok,Y,NEON.DOC.014050,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,,0,1,1,1,0,0,0
D07,ORNL,ORNL_003,S,deciduousForest,35.965689,-84.230647,WGS84,1.2,262,0.3,6/30/2014,7/14/2014,4,BET.ORNL_003.2014.4,ORNL_003.S.20140714,14,ok,ok,ok,Y,NEON.DOC.014050,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,,0,3,3,3,0,0,0
D07,ORNL,ORNL_003,E,deciduousForest,35.965864,-84.230419,WGS84,1.2,262,0.3,6/30/2014,7/14/2014,4,BET.ORNL_003.2014.4,ORNL_003.E.20140714,14,ok,ok,ok,Y,NEON.DOC.014050,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,,0,0,0,0,0,0,0
D07,ORNL,ORNL_003,N,deciduousForest,35.966049,-84.230634,WGS84,1.2,262,0.3,6/30/2014,7/14/2014,4,BET.ORNL_003.2014.4,ORNL_003.N.20140714,14,ok,ok,ok,Y,NEON.DOC.014050,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,,0,2,2,2,0,0,1
D07,ORNL,ORNL_002,S,deciduousForest,35.982025,-84.21276,WGS84,1.2,306.9,0.4,6/30/2014,7/14/2014,4,BET.ORNL_002.2014.4,ORNL_002.S.20140714,14,ok,ok,ok,Y,NEON.DOC.014050,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,,0,0,0,0,0,0,0
D07,ORNL,ORNL_002,E,deciduousForest,35.9822,-84.212532,WGS84,1.2,306.9,0.4,6/30/2014,7/14/2014,4,BET.ORNL_002.2014.4,ORNL_002.E.20140714,14,ok,ok,ok,Y,NEON.DOC.014050,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,,0,0,0,0,0,0,0
D07,ORNL,ORNL_002,W,deciduousForest,35.98221,-84.212975,WGS84,1.2,306.9,0.4,6/30/2014,7/14/2014,4,BET.ORNL_002.2014.4,ORNL_002.W.20140714,14,ok,ok,ok,Y,NEON.DOC.014050,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,,0,2,2,2,0,0,0
D07,ORNL,ORNL_002,N,deciduousForest,35.982385,-84.212747,WGS84,1.2,306.9,0.4,6/30/2014,7/14/2014,4,BET.ORNL_002.2014.4,ORNL_002.N.20140714,14,ok,ok,ok,Y,NEON.DOC.014050,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,,0,3,2,2,0,0,1
D07,ORNL,ORNL_001,W,deciduousForest,35.930255,-84.270331,WGS84,1.2,244.6,0.3,6/30/2014,7/14/2014,4,BET.ORNL_001.2014.4,ORNL_001.W.20140714,14,ok,ok,high,Y,NEON.DOC.014050,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,,0,0,0,0,0,0,0
D07,ORNL,ORNL_001,E,deciduousForest,35.930245,-84.269888,WGS84,1.2,244.6,0.3,6/30/2014,7/14/2014,4,BET.ORNL_001.2014.4,ORNL_001.E.20140714,14,ok,ok,ok,Y,NEON.DOC.014050,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,,0,0,0,0,0,0,0
D07,ORNL,ORNL_001,N,deciduousForest,35.93043,-84.270103,WGS84,1.2,244.6,0.3,6/30/2014,7/14/2014,4,BET.ORNL_001.2014.4,ORNL_001.N.20140714,14,ok,ok,ok,Y,NEON.DOC.014050,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,,0,1,1,1,0,0,1
D07,ORNL,ORNL_001,S,deciduousForest,35.930069,-84.270116,WGS84,1.2,244.6,0.3,7/14/2014,7/28/2014,5,BET.ORNL_001.2014.5,ORNL_001.S.20140728,14,ok,ok,ok,Y,NEON.DOC.014050,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,,0,0,0,0,0,0,0
D07,ORNL,ORNL_031,S,pastureHay,35.948427,-84.221919,WGS84,1.1,266.7,0.1,7/14/2014,7/28/2014,5,BET.ORNL_031.2014.5,ORNL_031.S.20140728,14,ok,ok,ok,Y,NEON.DOC.014050,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,,0,1,1,1,0,0,0
D07,ORNL,ORNL_031,N,pastureHay,35.948787,-84.221906,WGS84,1.1,266.7,0.1,7/14/2014,7/28/2014,5,BET.ORNL_031.2014.5,ORNL_031.N.20140728,14,ok,ok,ok,Y,NEON.DOC.014050,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,,0,1,1,1,0,0,1
D07,ORNL,ORNL_031,E,pastureHay,35.948602,-84.221691,WGS84,1.1,266.7,0.1,7/14/2014,7/28/2014,5,BET.ORNL_031.2014.5,ORNL_031.E.20140728,14,ok,ok,ok,Y,NEON.DOC.014050,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,,0,2,2,2,0,0,0
D07,ORNL,ORNL_031,W,pastureHay,35.948612,-84.222134,WGS84,1.1,266.7,0.1,7/14/2014,7/28/2014,5,BET.ORNL_031.2014.5,ORNL_031.W.20140728,14,ok,ok,ok,Y,NEON.DOC.014050,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,,0,0,0,0,0,0,0
D07,ORNL,ORNL_032,N,evergreenForest,35.944697,-84.326486,WGS84,1.2,263.1,0.2,7/14/2014,7/28/2014,5,BET.ORNL_032.2014.5,ORNL_032.N.20140728,14,ok,ok,ok,Y,NEON.DOC.014050,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,,0,1,1,1,0,0,1
D07,ORNL,ORNL_032,S,evergreenForest,35.944336,-84.326498,WGS84,1.2,263.1,0.2,7/14/2014,7/28/2014,5,BET.ORNL_032.2014.5,ORNL_032.S.20140728,14,ok,ok,ok,Y,NEON.DOC.014050,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,,0,2,2,2,0,0,0
D07,ORNL,ORNL_032,W,evergreenForest,35.944521,-84.326714,WGS84,1.2,263.1,0.2,7/14/2014,7/28/2014,5,BET.ORNL_032.2014.5,ORNL_032.W.20140728,14,ok,ok,ok,Y,NEON.DOC.014050,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,,0,2,1,1,0,0,0
D07,ORNL,ORNL_032,E,evergreenForest,35.944512,-84.326271,WGS84,1.2,263.1,0.2,7/14/2014,7/28/2014,5,BET.ORNL_032.2014.5,ORNL_032.E.20140728,14,ok,ok,ok,Y,NEON.DOC.014050,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,,0,2,1,1,0,0,0
D07,ORNL,ORNL_029,W,evergreenForest,35.957652,-84.26206,WGS84,1.1,272.5,0.2,7/14/2014,7/28/2014,5,BET.ORNL_029.2014.5,ORNL_029.W.20140728,14,ok,ok,high,Y,NEON.DOC.014050,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,,0,0,0,0,0,0,0
D07,ORNL,ORNL_029,E,evergreenForest,35.957641,-84.261617,WGS84,1.1,272.5,0.2,7/14/2014,7/28/2014,5,BET.ORNL_029.2014.5,ORNL_029.E.20140728,14,ok,ok,high,Y,NEON.DOC.014050,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,,0,0,0,0,0,0,0
D07,ORNL,ORNL_029,S,evergreenForest,35.957466,-84.261844,WGS84,1.1,272.5,0.2,7/14/2014,7/28/2014,5,BET.ORNL_029.2014.5,ORNL_029.S.20140728,14,ok,ok,high,Y,NEON.DOC.014050,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,,0,6,3,3,0,0,0
D07,ORNL,ORNL_029,N,evergreenForest,35.957827,-84.261832,WGS84,1.1,272.5,0.2,7/14/2014,7/28/2014,5,BET.ORNL_029.2014.5,ORNL_029.N.20140728,14,ok,ok,high,Y,NEON.DOC.014050,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,,0,0,0,0,0,0,1
D07,ORNL,ORNL_027,S,evergreenForest,35.916131,-84.263286,WGS84,1.3,245.6,0.3,7/14/2014,7/28/2014,5,BET.ORNL_027.2014.5,ORNL_027.S.20140728,14,ok,ok,ok,Y,NEON.DOC.014050,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,,0,3,3,2,0,0,0
D07,ORNL,ORNL_027,W,evergreenForest,35.916316,-84.263501,WGS84,1.3,245.6,0.3,7/14/2014,7/28/2014,5,BET.ORNL_027.2014.5,ORNL_027.W.20140728,14,ok,ok,ok,Y,NEON.DOC.014050,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,,0,10,4,2,0,0,0
D07,ORNL,ORNL_027,E,evergreenForest,35.916306,-84.263059,WGS84,1.3,245.6,0.3,7/14/2014,7/28/2014,5,BET.ORNL_027.2014.5,ORNL_027.E.20140728,14,ok,ok,ok,Y,NEON.DOC.014050,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,,0,6,5,3,0,0,0
D07,ORNL,ORNL_027,N,evergreenForest,35.916491,-84.263274,WGS84,1.3,245.6,0.3,7/14/2014,7/28/2014,5,BET.ORNL_027.2014.5,ORNL_027.N.20140728,14,ok,ok,ok,Y,NEON.DOC.014050,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,,0,4,3,2,0,0,2
D07,ORNL,ORNL_021,S,pastureHay,35.955461,-84.221353,WGS84,1.1,277.6,0.1,7/14/2014,7/28/2014,5,BET.ORNL_021.2014.5,ORNL_021.S.20140728,14,ok,ok,ok,Y,NEON.DOC.014050,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,,0,1,1,1,0,0,0
D07,ORNL,ORNL_021,E,pastureHay,35.955636,-84.221125,WGS84,1.1,277.6,0.1,7/14/2014,7/28/2014,5,BET.ORNL_021.2014.5,ORNL_021.E.20140728,14,ok,ok,ok,Y,NEON.DOC.014050,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,,0,0,0,0,0,0,0
D07,ORNL,ORNL_021,N,pastureHay,35.955821,-84.221341,WGS84,1.1,277.6,0.1,7/14/2014,7/28/2014,5,BET.ORNL_021.2014.5,ORNL_021.N.20140728,14,ok,ok,ok,Y,NEON.DOC.014050,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,,0,2,2,2,0,0,1
D07,ORNL,ORNL_021,W,pastureHay,35.955646,-84.221568,WGS84,1.1,277.6,0.1,7/14/2014,7/28/2014,5,BET.ORNL_021.2014.5,ORNL_021.W.20140728,14,ok,ok,ok,Y,NEON.DOC.014050,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,,0,0,0,0,0,0,0
D07,ORNL,ORNL_006,E,deciduousForest,35.938227,-84.323465,WGS84,1.2,283.6,0.2,7/14/2014,7/28/2014,5,BET.ORNL_006.2014.5,ORNL_006.E.20140728,14,ok,ok,ok,Y,NEON.DOC.014050,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,,0,1,1,1,0,0,0
D07,ORNL,ORNL_006,W,deciduousForest,35.938237,-84.323908,WGS84,1.2,283.6,0.2,7/14/2014,7/28/2014,5,BET.ORNL_006.2014.5,ORNL_006.W.20140728,14,ok,ok,ok,Y,NEON.DOC.014050,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,,0,0,0,0,0,0,0
D07,ORNL,ORNL_006,N,deciduousForest,35.938412,-84.32368,WGS84,1.2,283.6,0.2,7/14/2014,7/28/2014,5,BET.ORNL_006.2014.5,ORNL_006.N.20140728,14,ok,ok,ok,Y,NEON.DOC.014050,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,,0,6,4,4,0,0,2
D07,ORNL,ORNL_006,S,deciduousForest,35.938052,-84.323692,WGS84,1.2,283.6,0.2,7/14/2014,7/28/2014,5,BET.ORNL_006.2014.5,ORNL_006.S.20140728,14,ok,ok,ok,Y,NEON.DOC.014050,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,,0,1,1,1,0,0,0
D07,ORNL,ORNL_004,S,deciduousForest,35.907767,-84.275219,WGS84,1.2,296.1,0.2,7/14/2014,7/28/2014,5,BET.ORNL_004.2014.5,ORNL_004.S.20140728,14,ok,ok,ok,Y,NEON.DOC.014050,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,,0,0,0,0,0,0,0
D07,ORNL,ORNL_004,N,deciduousForest,35.908127,-84.275206,WGS84,1.2,296.1,0.2,7/14/2014,7/28/2014,5,BET.ORNL_004.2014.5,ORNL_004.N.20140728,14,ok,ok,high,Y,NEON.DOC.014050,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,,0,0,0,0,0,0,1
D07,ORNL,ORNL_004,W,deciduousForest,35.907952,-84.275434,WGS84,1.2,296.1,0.2,7/14/2014,7/28/2014,5,BET.ORNL_004.2014.5,ORNL_004.W.20140728,14,ok,ok,ok,Y,NEON.DOC.014050,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,,0,0,0,0,0,0,0
D07,ORNL,ORNL_004,E,deciduousForest,35.907942,-84.274991,WGS84,1.2,296.1,0.2,7/14/2014,7/28/2014,5,BET.ORNL_004.2014.5,ORNL_004.E.20140728,14,ok,ok,ok,Y,NEON.DOC.014050,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,,0,1,1,1,0,0,0
D07,ORNL,ORNL_003,E,deciduousForest,35.965864,-84.230419,WGS84,1.2,262,0.3,7/14/2014,7/28/2014,5,BET.ORNL_003.2014.5,ORNL_003.E.20140728,14,ok,ok,ok,Y,NEON.DOC.014050,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,,0,3,2,2,0,0,0
D07,ORNL,ORNL_003,N,deciduousForest,35.966049,-84.230634,WGS84,1.2,262,0.3,7/14/2014,7/28/2014,5,BET.ORNL_003.2014.5,ORNL_003.N.20140728,14,ok,ok,ok,Y,NEON.DOC.014050,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,,0,0,0,0,0,0,1
D07,ORNL,ORNL_003,W,deciduousForest,35.965874,-84.230862,WGS84,1.2,262,0.3,7/14/2014,7/28/2014,5,BET.ORNL_003.2014.5,ORNL_003.W.20140728,14,ok,ok,ok,Y,NEON.DOC.014050,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,,0,2,1,1,0,0,0
D07,ORNL,ORNL_003,S,deciduousForest,35.965689,-84.230647,WGS84,1.2,262,0.3,7/14/2014,7/28/2014,5,BET.ORNL_003.2014.5,ORNL_003.S.20140728,14,ok,ok,ok,Y,NEON.DOC.014050,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,,0,0,0,0,0,0,0
D07,ORNL,ORNL_002,E,deciduousForest,35.9822,-84.212532,WGS84,1.2,306.9,0.4,7/14/2014,7/28/2014,5,BET.ORNL_002.2014.5,ORNL_002.E.20140728,14,ok,ok,ok,Y,NEON.DOC.014050,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,,0,0,0,0,0,0,0
D07,ORNL,ORNL_002,W,deciduousForest,35.98221,-84.212975,WGS84,1.2,306.9,0.4,7/14/2014,7/28/2014,5,BET.ORNL_002.2014.5,ORNL_002.W.20140728,14,ok,ok,ok,Y,NEON.DOC.014050,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,,0,0,0,0,0,0,0
D07,ORNL,ORNL_002,S,deciduousForest,35.982025,-84.21276,WGS84,1.2,306.9,0.4,7/14/2014,7/28/2014,5,BET.ORNL_002.2014.5,ORNL_002.S.20140728,14,ok,ok,high,Y,NEON.DOC.014050,nAKPQvGWPz3w50pS9SF/Wg/TlEjgxRE8,,0,1,1,1,0,0,0
