domainID,siteID,plotID,trapID,collectDate,etOHChangeDate,processingDate,identifiedDate,associatedSampleID,sampleID,targetTaxaPresent,sampleType,taxonID,scientificName,taxonRank,identificationQualifier,scientificNameAuthorship,morphospeciesID,individualCount,identificationReferences,identifiedBy,recordedBy,remarks,duplicateSampleIDQF
D08,TALL,TALL_009,N,7/2/2014,7/3/2014,7/4/2014,,TALL_009.20140702.IB.01,TALL_009.20140702.ib.01,Y,invert bycatch,,,,NA,,,NA,,,k9RGYYlHbRjV3A3WUFea/N2LuvhVMV3/,,0
D08,TALL,TALL_009,S,7/2/2014,7/3/2014,7/4/2014,,TALL_009.S.20140702.OC.01,,Y,other carabid,,,,NA,,,NA,,,k9RGYYlHbRjV3A3WUFea/N2LuvhVMV3/,"reddish brown body, Legs bright red.  Pronutum wider than head and heart shaped.  Elytra striated and slightly duller than pronotum.",0
D08,TALL,TALL_009,N,7/2/2014,7/3/2014,7/4/2014,10/23/2014,TALL_009.N.20140702.CC.01,TALL_009.N.20140702.cc.01,Y,common carabid,,,,NA,,D08.2014.MorphD,1,"Ciegler, J.C. 2000. Ground beetles and wrinkled bark beetles of South Carolina (Coleoptera: Geadephaga: Carabidae and Rhysodidae). Biota of South Carolina. Vol. 1. Clemson University, Clemson, S.C.",us1ZuF/YFaJ9IETdiexVrD+fHDIIxGwg,k9RGYYlHbRjV3A3WUFea/N2LuvhVMV3/,"11.6-19.2mm. Elytra dull, pronotum moderately shiny. Frontal grooves of head fairly deep and sharply defined, angulate near middle, the bend directed medially. Pronotum quadrate slightly constricted anteriorly and posteriorly, sides not anterior transvers",0
D08,TALL,TALL_008,W,7/2/2014,7/3/2014,7/4/2014,10/23/2014,TALL_008.W.20140702.CC.01,TALL_008.W.20140702.cc.01,Y,common carabid,,,,NA,,D08.2014.MorphD,2,"Ciegler, J.C. 2000. Ground beetles and wrinkled bark beetles of South Carolina (Coleoptera: Geadephaga: Carabidae and Rhysodidae). Biota of South Carolina. Vol. 1. Clemson University, Clemson, S.C.",us1ZuF/YFaJ9IETdiexVrD+fHDIIxGwg,2Y7NY6M/2OxpFm+HhOxA2SgRyzLCDA85,"11.6-19.2mm. Elytra dull, pronotum moderately shiny. Frontal grooves of head fairly deep and sharply defined, angulate near middle, the bend directed medially. Pronotum quadrate slightly constricted anteriorly and posteriorly, sides not anterior transvers",0
D08,TALL,TALL_008,N,7/2/2014,7/3/2014,7/4/2014,10/23/2014,TALL_008.N.20140702.CC.01,TALL_008.N.20140702.cc.01,Y,common carabid,,,,NA,,D08.2014.MorphD,1,"Ciegler, J.C. 2000. Ground beetles and wrinkled bark beetles of South Carolina (Coleoptera: Geadephaga: Carabidae and Rhysodidae). Biota of South Carolina. Vol. 1. Clemson University, Clemson, S.C.",us1ZuF/YFaJ9IETdiexVrD+fHDIIxGwg,2Y7NY6M/2OxpFm+HhOxA2SgRyzLCDA85,"11.6-19.2mm. Elytra dull, pronotum moderately shiny. Frontal grooves of head fairly deep and sharply defined, angulate near middle, the bend directed medially. Pronotum quadrate slightly constricted anteriorly and posteriorly, sides not anterior transvers",0
D08,TALL,TALL_008,N,7/2/2014,7/3/2014,7/4/2014,,TALL_008.20140702.IB.01,TALL_008.20140702.ib.01,Y,invert bycatch,,,,NA,,,NA,,,2Y7NY6M/2OxpFm+HhOxA2SgRyzLCDA85,,0
D08,TALL,TALL_007,E,7/2/2014,7/3/2014,7/4/2014,10/8/2014,TALL_007.E.20140702.CC.01,TALL_007.E.20140702.cc.01,Y,common carabid,,,,NA,,D08.2014.MorphD,1,"Ciegler, J.C. 2000. Ground beetles and wrinkled bark beetles of South Carolina (Coleoptera: Geadephaga: Carabidae and Rhysodidae). Biota of South Carolina. Vol. 1. Clemson University, Clemson, S.C.",us1ZuF/YFaJ9IETdiexVrD+fHDIIxGwg,uXSN77Q7x9cACyt+x8PEhxuBjTDRBKZV,"11.6-19.2mm. Elytra dull, pronotum moderately shiny. Frontal grooves of head fairly deep and sharply defined, angulate near middle, the bend directed medially. Pronotum quadrate slightly constricted anteriorly and posteriorly, sides not anterior transvers",0
D08,TALL,TALL_007,E,7/2/2014,7/3/2014,7/4/2014,,TALL_007.E.20140702.OC.01,,Y,other carabid,,,,NA,,,NA,,,uXSN77Q7x9cACyt+x8PEhxuBjTDRBKZV,"Black, Blue margins.  Base of pronotum margined next to scutellum.  Elytra smooth and dull.  Mandibles robust.",0
D08,TALL,TALL_007,S,7/2/2014,7/3/2014,7/4/2014,,TALL_007.S.20140702.OC.01,,Y,other carabid,,,,NA,,,NA,,,uXSN77Q7x9cACyt+x8PEhxuBjTDRBKZV,"reddish brown body, Legs bright red.  Pronutum wider than head and heart shaped.  Elytra striated and slightly duller than pronotum.",0
D08,TALL,TALL_007,N,7/2/2014,7/3/2014,7/4/2014,,TALL_007.20140702.IB.01,TALL_007.20140702.ib.01,Y,invert bycatch,,,,NA,,,NA,,,uXSN77Q7x9cACyt+x8PEhxuBjTDRBKZV,,0
D08,TALL,TALL_006,N,7/2/2014,7/3/2014,7/4/2014,,TALL_006.20140702.IB.01,TALL_006.20140702.ib.01,N,invert bycatch,,,,NA,,,NA,,,9NpSOfdMh8lijcaKJO/PGvrTe+m1fKRQ,,0
D08,TALL,TALL_005,N,7/2/2014,7/3/2014,7/4/2014,10/23/2014,TALL_005.N.20140702.CC.01,TALL_005.N.20140702.cc.01,Y,common carabid,,,,NA,,D08.2014.MorphD,3,"Ciegler, J.C. 2000. Ground beetles and wrinkled bark beetles of South Carolina (Coleoptera: Geadephaga: Carabidae and Rhysodidae). Biota of South Carolina. Vol. 1. Clemson University, Clemson, S.C.",us1ZuF/YFaJ9IETdiexVrD+fHDIIxGwg,2Y7NY6M/2OxpFm+HhOxA2SgRyzLCDA85,"11.6-19.2mm. Elytra dull, pronotum moderately shiny. Frontal grooves of head fairly deep and sharply defined, angulate near middle, the bend directed medially. Pronotum quadrate slightly constricted anteriorly and posteriorly, sides not anterior transvers",0
D08,TALL,TALL_005,N,7/2/2014,7/3/2014,7/4/2014,,TALL_005.N.20140702.OC.01,,Y,other carabid,,,,NA,,,NA,,,2Y7NY6M/2OxpFm+HhOxA2SgRyzLCDA85,"reddish brown body, Legs bright red.  Pronutum wider than head and heart shaped.  Elytra striated and slightly duller than pronotum.",0
D08,TALL,TALL_005,E,7/2/2014,7/3/2014,7/4/2014,10/23/2014,TALL_005.E.20140702.CC.01,TALL_005.E.20140702.cc.01,Y,common carabid,,,,NA,,D08.2014.MorphD,1,"Ciegler, J.C. 2000. Ground beetles and wrinkled bark beetles of South Carolina (Coleoptera: Geadephaga: Carabidae and Rhysodidae). Biota of South Carolina. Vol. 1. Clemson University, Clemson, S.C.",us1ZuF/YFaJ9IETdiexVrD+fHDIIxGwg,2Y7NY6M/2OxpFm+HhOxA2SgRyzLCDA85,"11.6-19.2mm. Elytra dull, pronotum moderately shiny. Frontal grooves of head fairly deep and sharply defined, angulate near middle, the bend directed medially. Pronotum quadrate slightly constricted anteriorly and posteriorly, sides not anterior transvers",0
D08,TALL,TALL_005,N,7/2/2014,7/3/2014,7/4/2014,,TALL_005.20140702.IB.01,TALL_005.20140702.ib.01,Y,invert bycatch,,,,NA,,,NA,,,2Y7NY6M/2OxpFm+HhOxA2SgRyzLCDA85,,0
D08,TALL,TALL_004,S,7/2/2014,7/3/2014,7/4/2014,10/23/2014,TALL_004.S.20140702.CC.01,TALL_004.S.20140702.cc.01,Y,common carabid,,,,NA,,D08.2014.MorphD,1,"Ciegler, J.C. 2000. Ground beetles and wrinkled bark beetles of South Carolina (Coleoptera: Geadephaga: Carabidae and Rhysodidae). Biota of South Carolina. Vol. 1. Clemson University, Clemson, S.C.",us1ZuF/YFaJ9IETdiexVrD+fHDIIxGwg,2Y7NY6M/2OxpFm+HhOxA2SgRyzLCDA85,"11.6-19.2mm. Elytra dull, pronotum moderately shiny. Frontal grooves of head fairly deep and sharply defined, angulate near middle, the bend directed medially. Pronotum quadrate slightly constricted anteriorly and posteriorly, sides not anterior transvers",0
D08,TALL,TALL_004,N,7/2/2014,7/3/2014,7/4/2014,,TALL_004.20140702.IB.01,TALL_004.20140702.ib.01,Y,invert bycatch,,,,NA,,,NA,,,2Y7NY6M/2OxpFm+HhOxA2SgRyzLCDA85,,2
D08,TALL,TALL_003,N,7/2/2014,7/3/2014,7/4/2014,,TALL_003.20140702.IB.01,TALL_003.20140702.ib.01,Y,invert bycatch,,,,NA,,,NA,,,KFr7JcBjQm9J5uplJHTZe2CPbWEwyKSf,,0
D08,TALL,TALL_003,E,7/2/2014,7/3/2014,7/4/2014,10/23/2014,TALL_003.E.20140702.CC.01,TALL_003.E.20140702.cc.01,Y,common carabid,,,,NA,,D08.2014.MorphD,1,"Ciegler, J.C. 2000. Ground beetles and wrinkled bark beetles of South Carolina (Coleoptera: Geadephaga: Carabidae and Rhysodidae). Biota of South Carolina. Vol. 1. Clemson University, Clemson, S.C.",us1ZuF/YFaJ9IETdiexVrD+fHDIIxGwg,KFr7JcBjQm9J5uplJHTZe2CPbWEwyKSf,"11.6-19.2mm. Elytra dull, pronotum moderately shiny. Frontal grooves of head fairly deep and sharply defined, angulate near middle, the bend directed medially. Pronotum quadrate slightly constricted anteriorly and posteriorly, sides not anterior transvers",0
D08,TALL,TALL_003,N,7/2/2014,7/3/2014,7/4/2014,10/8/2014,TALL_003.N.20140702.CC.02,TALL_003.N.20140702.cc.02,Y,common carabid,,,,NA,,D08.2014.MorphF,2,"Ciegler, J.C. 2000. Ground beetles and wrinkled bark beetles of South Carolina (Coleoptera: Geadephaga: Carabidae and Rhysodidae). Biota of South Carolina. Vol. 1. Clemson University, Clemson, S.C.",us1ZuF/YFaJ9IETdiexVrD+fHDIIxGwg,KFr7JcBjQm9J5uplJHTZe2CPbWEwyKSf,"Black, very shiny; edges of elytra and legs reddish brown.  Mandibles long and slender. All individual morphospecies pinned",0
D08,TALL,TALL_003,N,7/2/2014,7/3/2014,7/4/2014,10/23/2014,TALL_003.N.20140702.CC.01,TALL_003.N.20140702.cc.01,Y,common carabid,,,,NA,,D08.2014.MorphD,2,"Ciegler, J.C. 2000. Ground beetles and wrinkled bark beetles of South Carolina (Coleoptera: Geadephaga: Carabidae and Rhysodidae). Biota of South Carolina. Vol. 1. Clemson University, Clemson, S.C.",us1ZuF/YFaJ9IETdiexVrD+fHDIIxGwg,KFr7JcBjQm9J5uplJHTZe2CPbWEwyKSf,"11.6-19.2mm. Elytra dull, pronotum moderately shiny. Frontal grooves of head fairly deep and sharply defined, angulate near middle, the bend directed medially. Pronotum quadrate slightly constricted anteriorly and posteriorly, sides not anterior transvers",0
D08,TALL,TALL_003,E,7/2/2014,7/3/2014,7/4/2014,,TALL_003.E.20140702.OC.02,,Y,other carabid,,,,NA,,,NA,,,KFr7JcBjQm9J5uplJHTZe2CPbWEwyKSf,"very similar to Cicindela unipunctulata only this moph spp. Has dark brown labrum when C. unipunctulata has white labrum.  Body brownish with gren spots; metallic gold tint.  Pronotum as wide as head, legs shiny red.",0
D08,TALL,TALL_003,E,7/2/2014,7/3/2014,7/4/2014,,TALL_003.E.20140702.OC.03,,Y,other carabid,,,,NA,,,NA,,,KFr7JcBjQm9J5uplJHTZe2CPbWEwyKSf,"19-25mm. Elongate. Black, somewhat shiny to dull. Base of pronotum wider than apex, margins very markedly reflexed; two setigerous punctures near each lateral striae deep, impunctate; intervals quite convex; carina of interval 7 not extended to middle.",0
D08,TALL,TALL_003,E,7/2/2014,7/3/2014,7/4/2014,,TALL_003.E.20140702.OC.01,,Y,other carabid,,,,NA,,,NA,,,KFr7JcBjQm9J5uplJHTZe2CPbWEwyKSf,"Black, Blue margins.  Base of pronotum margined next to scutellum.  Elytra smooth and dull.  Mandibles robust.",0
D08,TALL,TALL_003,E,7/2/2014,7/3/2014,7/4/2014,,TALL_003.E.20140702.OC.04,,Y,other carabid,,,,NA,,,NA,,,KFr7JcBjQm9J5uplJHTZe2CPbWEwyKSf,"reddish brown body, Legs bright red.  Pronutum wider than head and heart shaped.  Elytra striated and slightly duller than pronotum.",0
D08,TALL,TALL_003,S,7/2/2014,7/3/2014,7/4/2014,10/23/2014,TALL_003.S.20140702.CC.01,TALL_003.S.20140702.cc.01,Y,common carabid,,,,NA,,D08.2014.MorphD,1,"Ciegler, J.C. 2000. Ground beetles and wrinkled bark beetles of South Carolina (Coleoptera: Geadephaga: Carabidae and Rhysodidae). Biota of South Carolina. Vol. 1. Clemson University, Clemson, S.C.",us1ZuF/YFaJ9IETdiexVrD+fHDIIxGwg,KFr7JcBjQm9J5uplJHTZe2CPbWEwyKSf,"11.6-19.2mm. Elytra dull, pronotum moderately shiny. Frontal grooves of head fairly deep and sharply defined, angulate near middle, the bend directed medially. Pronotum quadrate slightly constricted anteriorly and posteriorly, sides not anterior transvers",0
D08,TALL,TALL_002,N,7/2/2014,7/3/2014,7/4/2014,10/23/2014,TALL_002.N.20140702.CC.01,TALL_002.N.20140702.cc.01,Y,common carabid,,,,NA,,D08.2014.MorphD,1,"Ciegler, J.C. 2000. Ground beetles and wrinkled bark beetles of South Carolina (Coleoptera: Geadephaga: Carabidae and Rhysodidae). Biota of South Carolina. Vol. 1. Clemson University, Clemson, S.C.",us1ZuF/YFaJ9IETdiexVrD+fHDIIxGwg,us1ZuF/YFaJ9IETdiexVrD+fHDIIxGwg,"11.6-19.2mm. Elytra dull, pronotum moderately shiny. Frontal grooves of head fairly deep and sharply defined, angulate near middle, the bend directed medially. Pronotum quadrate slightly constricted anteriorly and posteriorly, sides not anterior transvers",0
D08,TALL,TALL_002,S,7/2/2014,7/3/2014,7/4/2014,10/23/2014,TALL_002.S.20140702.CC.01,TALL_002.S.20140702.cc.01,Y,common carabid,,,,NA,,D08.2014.MorphD,1,"Ciegler, J.C. 2000. Ground beetles and wrinkled bark beetles of South Carolina (Coleoptera: Geadephaga: Carabidae and Rhysodidae). Biota of South Carolina. Vol. 1. Clemson University, Clemson, S.C.",us1ZuF/YFaJ9IETdiexVrD+fHDIIxGwg,us1ZuF/YFaJ9IETdiexVrD+fHDIIxGwg,"11.6-19.2mm. Elytra dull, pronotum moderately shiny. Frontal grooves of head fairly deep and sharply defined, angulate near middle, the bend directed medially. Pronotum quadrate slightly constricted anteriorly and posteriorly, sides not anterior transvers",0
D08,TALL,TALL_002,S,7/2/2014,7/3/2014,7/4/2014,,TALL_002.S.20140702.OC.01,,Y,other carabid,,,,NA,,,NA,,,us1ZuF/YFaJ9IETdiexVrD+fHDIIxGwg,Dark reddish brown to piceous. Prosternum of male with median pilose area. Median pilose area of second visible abdominal sternum of male in form of a very wide T with base almost as wide as top. Female with third and fourth visible abdominal sterna dee,0
D08,TALL,TALL_002,W,7/2/2014,7/3/2014,7/4/2014,,TALL_002.W.20140702.OC.01,,Y,other carabid,,,,NA,,,NA,,,us1ZuF/YFaJ9IETdiexVrD+fHDIIxGwg,"17.9-26.8 mm. Broad, very robust. Dull black. Base of pronotum wider than apex, margins only slightly reflexed; two stigerous punctures near neach lateral margin; transverse basal impression very deep. Elytral interval 7 carinate for about two-third lengt",0
D08,TALL,TALL_002,N,7/2/2014,7/3/2014,7/4/2014,,TALL_002.20140702.IB.01,TALL_002.20140702.ib.01,Y,invert bycatch,,,,NA,,,NA,,,us1ZuF/YFaJ9IETdiexVrD+fHDIIxGwg,,0
D08,TALL,TALL_001,N,7/2/2014,7/3/2014,7/4/2014,,TALL_001.20140702.IB.01,TALL_001.20140702.ib.01,Y,invert bycatch,,,,NA,,,NA,,,1BXlVo/+sgQnzGKl3MtQcn6rxZDFIa/f,,0
D08,TALL,TALL_001,S,7/16/2014,7/17/2014,7/18/2014,10/23/2014,TALL_001.S.20140716.CC.01,TALL_001.S.20140716.cc.01,Y,common carabid,,,,NA,,D08.2014.MorphD,2,"Ciegler, J.C. 2000. Ground beetles and wrinkled bark beetles of South Carolina (Coleoptera: Geadephaga: Carabidae and Rhysodidae). Biota of South Carolina. Vol. 1. Clemson University, Clemson, S.C.",us1ZuF/YFaJ9IETdiexVrD+fHDIIxGwg,us1ZuF/YFaJ9IETdiexVrD+fHDIIxGwg,"11.6-19.2mm. Elytra dull, pronotum moderately shiny. Frontal grooves of head fairly deep and sharply defined, angulate near middle, the bend directed medially. Pronotum quadrate slightly constricted anteriorly and posteriorly, sides not anterior transvers",0
D08,TALL,TALL_013,N,7/16/2014,7/17/2014,7/18/2014,,TALL_013.20140716.IB.01,TALL_013.20140716.ib.01,N,invert bycatch,,,,NA,,,NA,,,uXSN77Q7x9cACyt+x8PEhxuBjTDRBKZV,,0
D08,TALL,TALL_009,N,7/16/2014,7/17/2014,7/18/2014,10/23/2014,TALL_009.N.20140716.CC.01,TALL_009.N.20140716.cc.01,Y,common carabid,,,,NA,,D08.2014.MorphD,1,"Ciegler, J.C. 2000. Ground beetles and wrinkled bark beetles of South Carolina (Coleoptera: Geadephaga: Carabidae and Rhysodidae). Biota of South Carolina. Vol. 1. Clemson University, Clemson, S.C.",us1ZuF/YFaJ9IETdiexVrD+fHDIIxGwg,1BXlVo/+sgQnzGKl3MtQcn6rxZDFIa/f,"11.6-19.2mm. Elytra dull, pronotum moderately shiny. Frontal grooves of head fairly deep and sharply defined, angulate near middle, the bend directed medially. Pronotum quadrate slightly constricted anteriorly and posteriorly, sides not anterior transvers",0
D08,TALL,TALL_009,W,7/16/2014,7/17/2014,7/18/2014,10/8/2014,TALL_009.W.20140716.CC.01,TALL_009.W.20140716.cc.01,Y,common carabid,,,,NA,,D08.2014.MorphF,1,"Ciegler, J.C. 2000. Ground beetles and wrinkled bark beetles of South Carolina (Coleoptera: Geadephaga: Carabidae and Rhysodidae). Biota of South Carolina. Vol. 1. Clemson University, Clemson, S.C.",us1ZuF/YFaJ9IETdiexVrD+fHDIIxGwg,1BXlVo/+sgQnzGKl3MtQcn6rxZDFIa/f,"Black, very shiny; edges of elytra and legs reddish brown.  Mandibles long and slender. All individual morphospecies pinned",0
D08,TALL,TALL_009,S,7/16/2014,7/17/2014,7/18/2014,,TALL_009.S.20140716.OC.01,,Y,other carabid,,,,NA,,,NA,,,1BXlVo/+sgQnzGKl3MtQcn6rxZDFIa/f,"15.0-16.5mm. Short and rather broad. Black, dull or slightly shiny. Dorsal surface of head and pronotum rugulose. Left mandible with ridge or tubercle on dorsal surface near middle of internal margin. Pronotum quadrate, wider at base than at apex; margins",0
D08,TALL,TALL_009,W,7/16/2014,7/17/2014,7/18/2014,,TALL_009.W.20140716.OC.01,,Y,other carabid,,,,NA,,,NA,,,1BXlVo/+sgQnzGKl3MtQcn6rxZDFIa/f,"reddish brown body, Legs bright red.  Pronutum wider than head and heart shaped.  Elytra striated and slightly duller than pronotum.",0
D08,TALL,TALL_009,W,7/16/2014,7/17/2014,7/18/2014,,TALL_009.W.20140716.OC.02,,Y,other carabid,,,,NA,,,NA,,,1BXlVo/+sgQnzGKl3MtQcn6rxZDFIa/f,Body peduncle between the pronotum and the elytra.,0
D08,TALL,TALL_009,N,7/16/2014,7/17/2014,7/18/2014,,TALL_009.20140716.IB.01,TALL_009.20140716.ib.01,Y,invert bycatch,,,,NA,,,NA,,,1BXlVo/+sgQnzGKl3MtQcn6rxZDFIa/f,,0
D08,TALL,TALL_009,S,7/16/2014,7/17/2014,7/18/2014,10/8/2014,TALL_009.S.20140716.CC.01,TALL_009.S.20140716.cc.01,Y,common carabid,,,,NA,,D08.2014.MorphF,2,"Ciegler, J.C. 2000. Ground beetles and wrinkled bark beetles of South Carolina (Coleoptera: Geadephaga: Carabidae and Rhysodidae). Biota of South Carolina. Vol. 1. Clemson University, Clemson, S.C.",us1ZuF/YFaJ9IETdiexVrD+fHDIIxGwg,1BXlVo/+sgQnzGKl3MtQcn6rxZDFIa/f,"Black, very shiny; edges of elytra and legs reddish brown.  Mandibles long and slender. All individual morphospecies pinned",0
D08,TALL,TALL_008,E,7/16/2014,7/17/2014,7/18/2014,10/8/2014,TALL_008.E.20140716.CC.01,TALL_008.E.20140716.cc.01,Y,common carabid,,,,NA,,D08.2014.MorphD,1,"Ciegler, J.C. 2000. Ground beetles and wrinkled bark beetles of South Carolina (Coleoptera: Geadephaga: Carabidae and Rhysodidae). Biota of South Carolina. Vol. 1. Clemson University, Clemson, S.C.",us1ZuF/YFaJ9IETdiexVrD+fHDIIxGwg,1BXlVo/+sgQnzGKl3MtQcn6rxZDFIa/f,"11.6-19.2mm. Elytra dull, pronotum moderately shiny. Frontal grooves of head fairly deep and sharply defined, angulate near middle, the bend directed medially. Pronotum quadrate slightly constricted anteriorly and posteriorly, sides not anterior transvers",0
D08,TALL,TALL_008,N,7/16/2014,7/17/2014,7/18/2014,,TALL_008.20140716.IB.01,TALL_008.20140716.ib.01,Y,invert bycatch,,,,NA,,,NA,,,1BXlVo/+sgQnzGKl3MtQcn6rxZDFIa/f,,0
D08,TALL,TALL_008,S,7/16/2014,7/17/2014,7/18/2014,10/8/2014,TALL_008.S.20140716.CC.01,TALL_008.S.20140716.cc.01,Y,common carabid,,,,NA,,D08.2014.MorphD,1,"Ciegler, J.C. 2000. Ground beetles and wrinkled bark beetles of South Carolina (Coleoptera: Geadephaga: Carabidae and Rhysodidae). Biota of South Carolina. Vol. 1. Clemson University, Clemson, S.C.",us1ZuF/YFaJ9IETdiexVrD+fHDIIxGwg,1BXlVo/+sgQnzGKl3MtQcn6rxZDFIa/f,"11.6-19.2mm. Elytra dull, pronotum moderately shiny. Frontal grooves of head fairly deep and sharply defined, angulate near middle, the bend directed medially. Pronotum quadrate slightly constricted anteriorly and posteriorly, sides not anterior transvers",0
D08,TALL,TALL_008,W,7/16/2014,7/17/2014,7/18/2014,10/8/2014,TALL_008.W.20140716.CC.01,TALL_008.W.20140716.cc.01,Y,common carabid,,,,NA,,D08.2014.MorphD,3,"Ciegler, J.C. 2000. Ground beetles and wrinkled bark beetles of South Carolina (Coleoptera: Geadephaga: Carabidae and Rhysodidae). Biota of South Carolina. Vol. 1. Clemson University, Clemson, S.C.",us1ZuF/YFaJ9IETdiexVrD+fHDIIxGwg,1BXlVo/+sgQnzGKl3MtQcn6rxZDFIa/f,"11.6-19.2mm. Elytra dull, pronotum moderately shiny. Frontal grooves of head fairly deep and sharply defined, angulate near middle, the bend directed medially. Pronotum quadrate slightly constricted anteriorly and posteriorly, sides not anterior transvers",0
D08,TALL,TALL_008,N,7/16/2014,7/17/2014,7/18/2014,10/8/2014,TALL_008.N.20140716.CC.01,TALL_008.N.20140716.cc.01,Y,common carabid,,,,NA,,D08.2014.MorphD,1,"Ciegler, J.C. 2000. Ground beetles and wrinkled bark beetles of South Carolina (Coleoptera: Geadephaga: Carabidae and Rhysodidae). Biota of South Carolina. Vol. 1. Clemson University, Clemson, S.C.",us1ZuF/YFaJ9IETdiexVrD+fHDIIxGwg,1BXlVo/+sgQnzGKl3MtQcn6rxZDFIa/f,"11.6-19.2mm. Elytra dull, pronotum moderately shiny. Frontal grooves of head fairly deep and sharply defined, angulate near middle, the bend directed medially. Pronotum quadrate slightly constricted anteriorly and posteriorly, sides not anterior transvers",0
D08,TALL,TALL_007,W,7/16/2014,7/17/2014,7/18/2014,10/23/2014,TALL_007.W.20140716.CC.01,TALL_007.W.20140716.cc.01,Y,common carabid,,,,NA,,D08.2014.MorphD,1,"Ciegler, J.C. 2000. Ground beetles and wrinkled bark beetles of South Carolina (Coleoptera: Geadephaga: Carabidae and Rhysodidae). Biota of South Carolina. Vol. 1. Clemson University, Clemson, S.C.",us1ZuF/YFaJ9IETdiexVrD+fHDIIxGwg,2Y7NY6M/2OxpFm+HhOxA2SgRyzLCDA85,"11.6-19.2mm. Elytra dull, pronotum moderately shiny. Frontal grooves of head fairly deep and sharply defined, angulate near middle, the bend directed medially. Pronotum quadrate slightly constricted anteriorly and posteriorly, sides not anterior transvers",0
D08,TALL,TALL_007,N,7/16/2014,7/17/2014,7/18/2014,,TALL_007.20140716.IB.01,TALL_007.20140716.ib.01,Y,invert bycatch,,,,NA,,,NA,,,2Y7NY6M/2OxpFm+HhOxA2SgRyzLCDA85,,0
D08,TALL,TALL_007,N,7/16/2014,7/17/2014,7/18/2014,10/23/2014,TALL_007.N.20140716.CC.01,TALL_007.N.20140716.cc.01,Y,common carabid,,,,NA,,D08.2014.MorphD,1,"Ciegler, J.C. 2000. Ground beetles and wrinkled bark beetles of South Carolina (Coleoptera: Geadephaga: Carabidae and Rhysodidae). Biota of South Carolina. Vol. 1. Clemson University, Clemson, S.C.",us1ZuF/YFaJ9IETdiexVrD+fHDIIxGwg,2Y7NY6M/2OxpFm+HhOxA2SgRyzLCDA85,"11.6-19.2mm. Elytra dull, pronotum moderately shiny. Frontal grooves of head fairly deep and sharply defined, angulate near middle, the bend directed medially. Pronotum quadrate slightly constricted anteriorly and posteriorly, sides not anterior transvers",0
D08,TALL,TALL_007,N,7/16/2014,7/17/2014,7/18/2014,,TALL_007.N.20140716.OC.01,,Y,other carabid,,,,NA,,,NA,,,2Y7NY6M/2OxpFm+HhOxA2SgRyzLCDA85,"very similar to Cicindela unipunctulata only this moph spp. Has dark brown labrum when C. unipunctulata has white labrum.  Body brownish with gren spots; metallic gold tint.  Pronotum as wide as head, legs shiny red.",0
D08,TALL,TALL_007,E,7/16/2014,7/17/2014,7/18/2014,10/23/2014,TALL_007.E.20140716.CC.01,TALL_007.E.20140716.cc.01,Y,common carabid,,,,NA,,D08.2014.MorphD,1,"Ciegler, J.C. 2000. Ground beetles and wrinkled bark beetles of South Carolina (Coleoptera: Geadephaga: Carabidae and Rhysodidae). Biota of South Carolina. Vol. 1. Clemson University, Clemson, S.C.",us1ZuF/YFaJ9IETdiexVrD+fHDIIxGwg,2Y7NY6M/2OxpFm+HhOxA2SgRyzLCDA85,"11.6-19.2mm. Elytra dull, pronotum moderately shiny. Frontal grooves of head fairly deep and sharply defined, angulate near middle, the bend directed medially. Pronotum quadrate slightly constricted anteriorly and posteriorly, sides not anterior transvers",0
D08,TALL,TALL_007,E,7/16/2014,7/17/2014,7/18/2014,,TALL_007.E.20140716.OC.01,,Y,other carabid,,,,NA,,,NA,,,2Y7NY6M/2OxpFm+HhOxA2SgRyzLCDA85,"reddish brown body, Legs bright red.  Pronutum wider than head and heart shaped.  Elytra striated and slightly duller than pronotum.",0
D08,TALL,TALL_007,S,7/16/2014,7/17/2014,7/18/2014,,TALL_007.S.20140716.OC.01,,Y,other carabid,,,,NA,,,NA,,,2Y7NY6M/2OxpFm+HhOxA2SgRyzLCDA85,"reddish brown body, Legs bright red.  Pronutum wider than head and heart shaped.  Elytra striated and slightly duller than pronotum.",0
D08,TALL,TALL_006,S,7/16/2014,7/17/2014,7/18/2014,10/23/2014,TALL_006.S.20140716.CC.01,TALL_006.S.20140716.cc.01,Y,common carabid,,,,NA,,D08.2014.MorphD,1,"Ciegler, J.C. 2000. Ground beetles and wrinkled bark beetles of South Carolina (Coleoptera: Geadephaga: Carabidae and Rhysodidae). Biota of South Carolina. Vol. 1. Clemson University, Clemson, S.C.",us1ZuF/YFaJ9IETdiexVrD+fHDIIxGwg,uXSN77Q7x9cACyt+x8PEhxuBjTDRBKZV,"11.6-19.2mm. Elytra dull, pronotum moderately shiny. Frontal grooves of head fairly deep and sharply defined, angulate near middle, the bend directed medially. Pronotum quadrate slightly constricted anteriorly and posteriorly, sides not anterior transvers",0
D08,TALL,TALL_006,N,7/16/2014,7/17/2014,7/18/2014,,TALL_006.20140716.IB.01,TALL_006.20140716.ib.01,Y,invert bycatch,,,,NA,,,NA,,,uXSN77Q7x9cACyt+x8PEhxuBjTDRBKZV,,0
