uid,domainID,siteID,plotID,trapID,collectDate,processingDate,identifiedDate,sampleID,individualID,specimenSource,taxonID,scientificName,taxonRank,identificationQualifier,scientificNameAuthorship,morphospeciesID,identificationReferences,identifiedBy,recordedBy,remarks,duplicateIndividualIDQF
6CB56DA31AD14827BA0106D059E1786B,D01,BART,BART_068,W,8/7/2014,8/9/2014,10/14/2014,BART_068.W.20140807.oc,NEON.BET.D01.001441,vial of pooled individuals,SYNIMP,Synuchus impunctatus,species,,Say,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,,0
DBDDE8E4AD6F40C7934705FDC2C76FA4,D01,BART,BART_068,W,8/7/2014,8/9/2014,10/14/2014,BART_068.W.20140807.oc,NEON.BET.D01.001434,vial of pooled individuals,SYNIMP,Synuchus impunctatus,species,,Say,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,,0
5E54CED00FB64A4E89F8DA1D5BEC9414,D01,BART,BART_068,S,8/7/2014,8/9/2014,10/9/2014,BART_068.S.20140807.oc,NEON.BET.D01.001349,vial of pooled individuals,CYMNEG,Cymindis neglecta,species,,Haldeman,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,,0
A617193A954F4A28A8957FF63947BBB5,D01,BART,BART_068,S,8/7/2014,8/9/2014,10/7/2014,BART_068.S.20140807.oc,NEON.BET.D01.000860,vial of pooled individuals,PTEADO,Pterostichus adoxus,species,cf. species,Say,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,,0
0967DC8FC10B47578F9A7ADE5C175111,D01,BART,BART_068,W,8/7/2014,8/9/2014,10/14/2014,BART_068.W.20140807.oc,NEON.BET.D01.001452,vial of pooled individuals,SYNIMP,Synuchus impunctatus,species,,Say,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,,0
EFE3B99ACB3740B49338127515192034,D01,BART,BART_068,E,8/7/2014,8/9/2014,10/9/2014,BART_068.E.20140807.oc,NEON.BET.D01.001357,vial of pooled individuals,CYMNEG,Cymindis neglecta,species,,Haldeman,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,,0
A926CC8CE2354538AD76D66141DA753E,D01,BART,BART_068,N,8/7/2014,8/9/2014,10/14/2014,BART_068.N.20140807.oc,NEON.BET.D01.001492,vial of pooled individuals,SYNIMP,Synuchus impunctatus,species,,Say,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,,0
0219F52343DF4267BE5C6081B85B98EF,D01,BART,BART_068,S,8/7/2014,8/9/2014,10/9/2014,BART_068.S.20140807.oc,NEON.BET.D01.001317,vial of pooled individuals,CYMNEG,Cymindis neglecta,species,,Haldeman,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,,0
FAE71229519A49BEA8811849C000AE8A,D01,BART,BART_068,W,8/7/2014,8/9/2014,10/14/2014,BART_068.W.20140807.oc,NEON.BET.D01.001458,vial of pooled individuals,SYNIMP,Synuchus impunctatus,species,,Say,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,,0
A8EA44B29C934F7C9FCCFB852B221952,D01,BART,BART_068,E,8/7/2014,8/9/2014,10/9/2014,BART_068.E.20140807.oc,NEON.BET.D01.001324,vial of pooled individuals,CYMCRI,Cymindis cribricollis,species,,Dejean,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,,0
3B36869FBE624E49A1E7AA504FDE73F6,D01,BART,BART_008,W,8/7/2014,8/9/2014,10/9/2014,BART_008.W.20140807.oc,NEON.BET.D01.001290,vial of pooled individuals,SYNIMP,Synuchus impunctatus,species,,Say,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,,0
07401BF61CB34E008942D35DA09CB89A,D01,BART,BART_031,E,8/7/2014,8/9/2014,10/7/2014,BART_031.E.20140807.oc,NEON.BET.D01.000934,vial of pooled individuals,PTEADO,Pterostichus adoxus,species,cf. species,Say,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,,0
8EE9D89B70F84E17B9DB1C4496E68881,D01,BART,BART_031,N,8/7/2014,8/9/2014,10/7/2014,BART_031.N.20140807.oc,NEON.BET.D01.000827,vial of pooled individuals,PTEADO,Pterostichus adoxus,species,cf. species,Say,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,,0
60AFBF2933714A7DBBF4C3F294E6E97C,D01,BART,BART_031,S,8/7/2014,8/9/2014,10/14/2014,BART_031.S.20140807.oc,NEON.BET.D01.001260,vial of pooled individuals,SYNIMP,Synuchus impunctatus,species,,Say,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,,0
C918AA9A537047179BEAFB954DEE43A6,D01,BART,BART_031,N,8/7/2014,8/9/2014,10/9/2014,BART_031.N.20140807.oc,NEON.BET.D01.001338,vial of pooled individuals,CYMNEG,Cymindis neglecta,species,,Haldeman,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,,0
33C97076556C473C94239DE6D4C6DA48,D01,BART,BART_031,N,8/7/2014,8/9/2014,9/29/2014,BART_031.N.20140807.oc,NEON.BET.D01.000456,vial of pooled individuals,SPHCAN1,Sphaeroderus canadensis canadensis,subspecies,,Chaudoir,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,,0
EC99C6E1947C4502A4F11C461E4AD0D9,D01,BART,BART_031,N,8/7/2014,8/9/2014,10/3/2014,BART_031.N.20140807.oc,NEON.BET.D01.000767,vial of pooled individuals,PTEROS,Pterostichus rostratus,species,,Newman,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,,0
063BF20371884DA9A557E4D401EA4D8E,D01,BART,BART_031,S,8/7/2014,8/9/2014,10/9/2014,BART_031.S.20140807.oc,NEON.BET.D01.001327,vial of pooled individuals,CYMCRI,Cymindis cribricollis,species,,Dejean,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,,0
EFE0413287424A73B1FEDCFD4B01F88A,D01,BART,BART_031,S,8/7/2014,8/9/2014,10/14/2014,BART_031.S.20140807.oc,NEON.BET.D01.001503,vial of pooled individuals,SYNIMP,Synuchus impunctatus,species,,Say,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,,0
1CB895998CBC4D60A2806829BB62E734,D01,BART,BART_031,S,8/7/2014,8/9/2014,10/8/2014,BART_031.S.20140807.oc,NEON.BET.D01.001123,vial of pooled individuals,PTECOR1,Pterostichus coracinus,species,,Newman,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,,0
D1B08A3ED0DF4D4AAB38D7B5D64676DC,D01,BART,BART_031,E,8/21/2014,8/24/2014,10/9/2014,BART_031.E.20140821.oc,NEON.BET.D01.001259,vial of pooled individuals,SYNIMP,Synuchus impunctatus,species,,Say,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,,2
AB3458B08E0D4F7B92FFFE0722A0BAD7,D01,BART,BART_031,E,8/21/2014,8/24/2014,10/3/2014,BART_031.E.20140821.oc,NEON.BET.D01.000903,vial of pooled individuals,PTEROS,Pterostichus rostratus,species,,Newman,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,,0
5D2363235BCE409CA372456A8A085F4A,D01,BART,BART_031,N,8/21/2014,8/24/2014,10/7/2014,BART_031.N.20140821.oc,NEON.BET.D01.000803,vial of pooled individuals,PTEADO,Pterostichus adoxus,species,cf. species,Say,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,,0
E6DBED2B9B044856B3EB66D9FA35ADDF,D01,BART,BART_031,W,8/21/2014,8/24/2014,10/7/2014,BART_031.W.20140821.oc,NEON.BET.D01.000917,vial of pooled individuals,PTEADO,Pterostichus adoxus,species,cf. species,Say,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,,0
4EE4B88F2F974F018FB9A13A4B69F89A,D01,BART,BART_031,S,8/21/2014,8/24/2014,10/7/2014,BART_031.S.20140821.oc,NEON.BET.D01.000814,vial of pooled individuals,PTEADO,Pterostichus adoxus,species,cf. species,Say,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,,0
7AEE43373B664F33BB081A61D61F146D,D01,BART,BART_031,E,8/21/2014,8/24/2014,10/9/2014,BART_031.E.20140821.oc,NEON.BET.D01.001343,vial of pooled individuals,SYNIMP,Synuchus impunctatus,species,,Say,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,,0
B81FC3B31EA24F88BA574D45ECE8DE3D,D01,BART,BART_031,S,8/21/2014,8/24/2014,10/14/2014,BART_031.S.20140821.oc,NEON.BET.D01.001534,vial of pooled individuals,SYNIMP,Synuchus impunctatus,species,,Say,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,,0
562C8E4DC2E448858227E1344C30756D,D01,BART,BART_031,E,8/21/2014,8/24/2014,10/7/2014,BART_031.E.20140821.oc,NEON.BET.D01.000727,vial of pooled individuals,PTEADO,Pterostichus adoxus,species,cf. species,Say,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,,0
A552D5C1A2D942FBA9F8DBA1FDBF0E32,D01,BART,BART_031,N,8/21/2014,8/24/2014,10/14/2014,BART_031.N.20140821.oc,NEON.BET.D01.001574,vial of pooled individuals,SYNIMP,Synuchus impunctatus,species,,Say,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,,0
CB5024D035AC49AE9583EB28DA919FE5,D01,BART,BART_031,E,8/21/2014,8/24/2014,10/7/2014,BART_031.E.20140821.oc,NEON.BET.D01.000745,vial of pooled individuals,PTEADO,Pterostichus adoxus,species,cf. species,Say,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,,0
CC9FC30145994E7E9C223E846437AD78,D01,BART,BART_031,N,8/21/2014,8/24/2014,10/14/2014,BART_031.N.20140821.oc,NEON.BET.D01.001581,vial of pooled individuals,SYNIMP,Synuchus impunctatus,species,,Say,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,,0
4C0CB963F54A411CA8E3050B0D70EA9E,D01,BART,BART_031,E,8/21/2014,8/24/2014,10/7/2014,BART_031.E.20140821.oc,NEON.BET.D01.000885,vial of pooled individuals,PTEADO,Pterostichus adoxus,species,cf. species,Say,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,,0
77DA0EA7BC39411B84DBB5332232F594,D01,BART,BART_031,N,8/21/2014,8/24/2014,10/14/2014,BART_031.N.20140821.oc,NEON.BET.D01.001513,vial of pooled individuals,SYNIMP,Synuchus impunctatus,species,,Say,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,,0
3F3433FCE4284424AF0B72E08DC2F2DF,D01,BART,BART_031,S,8/21/2014,8/24/2014,10/14/2014,BART_031.S.20140821.oc,NEON.BET.D01.001522,vial of pooled individuals,SYNIMP,Synuchus impunctatus,species,,Say,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,,0
CDFE7A33F90641CB8765F03EEE30A3B6,D01,BART,BART_031,S,8/21/2014,8/24/2014,10/7/2014,BART_031.S.20140821.oc,NEON.BET.D01.000936,vial of pooled individuals,PTEADO,Pterostichus adoxus,species,cf. species,Say,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,,0
FF1AD3205F80419E979C5D5834B539EF,D01,BART,BART_031,E,8/21/2014,8/24/2014,10/7/2014,BART_031.E.20140821.oc,NEON.BET.D01.001382,vial of pooled individuals,SYNIMP,Synuchus impunctatus,species,,Say,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,,0
7D20CD9AC21446EABDB2BE461124CE51,D01,BART,BART_068,N,8/21/2014,8/24/2014,10/14/2014,BART_068.N.20140821.oc,NEON.BET.D01.001566,vial of pooled individuals,SYNIMP,Synuchus impunctatus,species,,Say,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,,0
C13D375AEA5A4DD3B7884B07C1701A8D,D01,BART,BART_068,S,8/21/2014,8/24/2014,10/14/2014,BART_068.S.20140821.oc,NEON.BET.D01.001569,vial of pooled individuals,SYNIMP,Synuchus impunctatus,species,,Say,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,,0
DDA38D35F1D44FFD82ED590517F06BFA,D01,BART,BART_068,E,8/21/2014,8/24/2014,10/7/2014,BART_068.E.20140821.oc,NEON.BET.D01.000963,vial of pooled individuals,PTEADO,Pterostichus adoxus,species,cf. species,Say,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,,0
D2A3C7EBEA8E4CF4B9DCA54F03305D50,D01,BART,BART_068,N,8/21/2014,8/24/2014,10/7/2014,BART_068.N.20140821.oc,NEON.BET.D01.000790,vial of pooled individuals,PTEADO,Pterostichus adoxus,species,cf. species,Say,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,,0
F0A92224751B47CD9A53B8188AD546ED,D01,BART,BART_068,W,8/21/2014,8/24/2014,10/7/2014,BART_068.W.20140821.oc,NEON.BET.D01.000918,vial of pooled individuals,PTEADO,Pterostichus adoxus,species,cf. species,Say,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,,0
052CCF39C8534225980F70AEA65DCF6A,D01,BART,BART_068,E,8/21/2014,8/24/2014,10/7/2014,BART_068.E.20140821.oc,NEON.BET.D01.000718,vial of pooled individuals,PTEADO,Pterostichus adoxus,species,cf. species,Say,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,,0
393618751DC24CFEBC0978288729EF58,D01,BART,BART_068,N,8/21/2014,8/24/2014,10/14/2014,BART_068.N.20140821.oc,NEON.BET.D01.001541,vial of pooled individuals,SYNIMP,Synuchus impunctatus,species,,Say,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,,0
0A48AD17CA5348B59B6215A50026CA75,D01,BART,BART_068,E,8/21/2014,8/24/2014,10/7/2014,BART_068.E.20140821.oc,NEON.BET.D01.000732,vial of pooled individuals,PTEADO,Pterostichus adoxus,species,cf. species,Say,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,,0
6541209B7D1F4A83AB80514E23E2786E,D01,BART,BART_068,W,8/21/2014,8/24/2014,10/14/2014,BART_068.W.20140821.oc,NEON.BET.D01.001552,vial of pooled individuals,SYNIMP,Synuchus impunctatus,species,,Say,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,,0
AF5254658A6C42FC81F87CF2ACCB88DA,D01,BART,BART_068,N,8/21/2014,8/24/2014,10/14/2014,BART_068.N.20140821.oc,NEON.BET.D01.001546,vial of pooled individuals,SYNIMP,Synuchus impunctatus,species,,Say,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,,0
79A10EBDECC149C1A1A35D3841551BDF,D01,BART,BART_068,W,8/21/2014,8/24/2014,10/14/2014,BART_068.W.20140821.oc,NEON.BET.D01.001563,vial of pooled individuals,SYNIMP,Synuchus impunctatus,species,,Say,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,,0
3204FCF5BAE141A1925A7BDEA0D0089D,D01,BART,BART_068,S,8/21/2014,8/24/2014,10/14/2014,BART_068.S.20140821.oc,NEON.BET.D01.001561,vial of pooled individuals,SYNIMP,Synuchus impunctatus,species,,Say,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,,0
B7D4499E918741EBA6AE3A2F7372C8B7,D01,BART,BART_068,E,8/21/2014,8/24/2014,10/14/2014,BART_068.E.20140821.oc,NEON.BET.D01.001415,vial of pooled individuals,SYNIMP,Synuchus impunctatus,species,,Say,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,,0
981453279AFF4A049A62C87A9314CFAC,D01,BART,BART_066,S,8/21/2014,8/24/2014,10/9/2014,BART_066.S.20140821.oc,NEON.BET.D01.001331,vial of pooled individuals,CYMNEG,Cymindis neglecta,species,,Haldeman,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,,0
4DF33855FD98499986822948901220E4,D01,BART,BART_066,S,8/21/2014,8/24/2014,10/8/2014,BART_066.S.20140821.oc,NEON.BET.D01.001113,vial of pooled individuals,PTECOR1,Pterostichus coracinus,species,,Newman,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,,0
08ABFCCD69094669A625DA56DF4479E5,D01,BART,BART_066,S,8/21/2014,8/24/2014,10/14/2014,BART_066.S.20140821.oc,NEON.BET.D01.001559,vial of pooled individuals,SYNIMP,Synuchus impunctatus,species,,Say,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,,0
F5AA713F877549E689F79292ADFE5F7E,D01,BART,BART_066,S,8/21/2014,8/24/2014,10/14/2014,BART_066.S.20140821.oc,NEON.BET.D01.001497,vial of pooled individuals,SYNIMP,Synuchus impunctatus,species,,Say,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,,0
